absolute_frequency_log_magnitude_error,axis,candidate_frequency_imag_W_m2K,candidate_frequency_real_W_m2K,comparator_depth_m,comparison_role,effective_coordinate,formal_case,frequency_cumulative_rmse,frequency_log_magnitude_error,frequency_squared_rmse_contribution,grid_family,impulse_error,pair_id,production_depth_m,raw_coordinate,raw_unnormalized,reference_frequency_imag_W_m2K,reference_frequency_real_W_m2K,region,step_error,voting
7.743056134046356e-07,frequency,7020.417084411756,341825.81325531006,0.0002048,mesh_D,40842.38652674518,False,1.2188240038139562e-07,-7.743056134046356e-07,9.516653697617919e-15,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,10.93608229814293,True,7032.168024042642,341825.8365020752,bare_vo2,,False
1.2912524525177105e-06,frequency,9067.070048699215,341845.14571380615,0.0002048,mesh_D,52749.97063702614,False,2.032754806872966e-07,-1.2912524525177105e-06,2.646560152592067e-14,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,14.124493428741703,True,9082.247169241055,341845.1845397949,bare_vo2,,False
2.152617849304761e-06,frequency,11710.25399024178,341877.39211273193,0.0002048,mesh_D,68129.20690579615,False,3.389287894306539e-07,-2.152617849304761e-06,7.355180325627705e-14,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,18.242484756396294,True,11729.856422474648,341877.4569091797,bare_vo2,,False
3.587082508360595e-06,frequency,15123.691108414894,341931.1764755249,0.0002048,mesh_D,87992.25435691075,False,5.649012071655502e-07,-3.587082508360595e-06,2.042406495521673e-13,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,23.561075076162766,True,15149.00954319398,341931.2846374512,bare_vo2,,False
5.973149329818739e-06,frequency,19531.525890848017,342020.8779525757,0.0002048,mesh_D,113646.36663857242,False,9.409776701406631e-07,-5.973149329818739e-06,5.663256018462548e-13,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,30.430298622008518,True,19564.227886884608,342021.05851745605,bare_vo2,,False
9.934622402951732e-06,frequency,25222.76477859258,342170.46379089355,0.0002048,mesh_D,146779.9267622069,False,1.5659034501574305e-06,-9.934622402951732e-06,1.5666146395115942e-12,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,39.302241991557985,True,25265.005289420955,342170.76530456543,bare_vo2,,False
1.6491310045552154e-05,frequency,32569.625468294005,342419.8621902466,0.0002048,mesh_D,189573.56524063754,False,2.6017170300395757e-06,-1.6491310045552154e-05,4.316877889183006e-12,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,50.760797478530634,True,32624.19033555563,342420.36598205566,bare_vo2,,False
2.728766657611459e-05,frequency,42050.59165809452,342835.53412628174,0.0002048,mesh_D,244843.67468222266,False,4.311408696879493e-06,-2.728766657611459e-05,1.1819313447130178e-11,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,65.5600909792846,True,42121.08451442908,342836.37673950195,bare_vo2,,False
4.4916288199914334e-05,frequency,54278.81049677346,343527.94550323486,0.0002048,mesh_D,316227.7660168379,False,7.114184777002485e-06,-4.4916288199914334e-05,3.202338008980577e-11,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,84.67411354264034,True,54369.89746283852,343529.35723876953,bare_vo2,,False
7.33114630655507e-05,frequency,70035.83132725819,344680.26317596436,0.0002048,mesh_D,408423.86526745174,False,1.1658570656501131e-05,-7.33114630655507e-05,8.53106447112953e-11,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,109.36082298142928,True,70153.56384945619,344682.63511657715,bare_vo2,,False
0.00011807038589495278,frequency,90308.96783772345,346594.98667144775,0.0002048,mesh_D,527499.7063702614,False,1.889978542743684e-05,-0.00011807038589495278,2.212796194505248e-10,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,141.244934287417,True,90461.21318177013,346598.99015808105,bare_vo2,,False
0.00018631281746017692,frequency,116326.5789477978,349768.3611984253,0.0002048,mesh_D,681292.0690579615,False,3.013624748070371e-05,-0.00018631281746017692,5.509915230150667e-10,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,182.42484756396294,True,116523.60146017876,349775.1674499512,bare_vo2,,False
0.0002853999994751888,frequency,149577.1199047226,355005.4179534912,0.0002048,mesh_D,879922.5435691074,False,4.691588972886016e-05,-0.0002853999994751888,1.2929072968323456e-09,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,235.61075076162763,True,149832.37281130842,355017.1175689697,bare_vo2,,False
0.00042000730745073156,frequency,191781.53444085416,363587.9171676636,0.0002048,mesh_D,1136463.6663857242,False,7.071914975856672e-05,-0.00042000730745073156,2.8000974335240212e-09,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,304.3029862200852,True,192112.72677871305,363608.3509674072,bare_vo2,,False
0.0005885724447338703,frequency,244761.37424933809,377493.6213912964,0.0002048,mesh_D,1467799.2676220676,False,0.00010246896593155705,-0.0005885724447338703,5.4986908365080126e-09,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,393.0224199155795,True,245191.80607454898,377530.0629425049,bare_vo2,,False
0.0007823939829503246,frequency,310112.1173899484,399616.7376174927,0.0002048,mesh_D,1895735.6524063735,False,0.00014218439571467485,-0.0007823939829503246,9.716513405664648e-09,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,507.6079747853058,True,310671.92234420805,399683.25440979004,bare_vo2,,False
0.0009894475893492682,frequency,388589.75779194036,433824.3564376831,0.0002048,mesh_D,2448436.746822227,False,0.00018909306864098944,-0.0009894475893492682,1.55397862233187e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,655.6009097928461,True,389315.57118931325,433948.00956726074,bare_vo2,,False
0.0011983881758315107,frequency,479258.2753195133,484505.1023864746,0.0002048,mesh_D,3162277.6601683795,False,0.0002419751430983668,-0.0011983881758315107,2.279578126940914e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,846.7411354264036,True,480187.4037955591,484735.21087646484,bare_vo2,,False
0.0013949995308433216,frequency,578883.2017548748,555210.1407699585,0.0002048,mesh_D,4084238.652674517,False,0.00029906727473066267,-0.0013949995308433216,3.088926493735059e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1093.6082298142928,True,580035.9606699423,555625.6270904541,bare_vo2,,False
0.0015519848248857215,frequency,682654.5561367605,646561.3090667725,0.0002048,mesh_D,5274997.063702614,False,0.0003573148247252079,-0.0015519848248857215,3.8232649153580374e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1412.4493428741703,True,684003.7725960693,647260.3519897461,bare_vo2,,False
0.0016268973585482627,frequency,787032.313433703,755038.5622634888,0.0002048,mesh_D,6812920.6905796155,False,0.00041193021649074186,-0.0016268973585482627,4.20126192897034e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1824.2484756396295,True,788482.2587571207,756092.2714691162,bare_vo2,,False
0.0015856381231618144,frequency,893219.6060985457,874884.7100372314,0.0002048,mesh_D,8799225.435691074,False,0.00045781568972685905,-0.0015856381231618144,3.990870250197018e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,2356.107507616276,True,894639.2100159535,876270.8584136963,bare_vo2,,False
0.0014447440278786416,frequency,1007682.1160071247,1002646.5055160522,0.0002048,mesh_D,11364636.663857242,False,0.00049267303412626,-0.0014447440278786416,3.3131512795095254e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,3043.0298622008518,True,1009002.6025087308,1004233.1948242188,bare_vo2,,False
0.001286670605287199,frequency,1138508.631961205,1140218.204536438,0.0002048,mesh_D,14677992.67622069,False,0.0005186567589255394,-0.001286670605287199,2.627811502397027e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,3930.224199155799,True,1139808.2150268073,1141852.2059326172,bare_vo2,,False
0.0012043468947187108,frequency,1291128.3168738165,1293450.1711044312,0.0002048,mesh_D,18957356.524063755,False,0.0005403960328814818,-0.0012043468947187108,2.302303877489844e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,5076.079747853063,True,1292597.7349229534,1295095.1962738037,bare_vo2,,False
0.0012141922959632012,frequency,1467430.3782151612,1468236.3250808716,0.0002048,mesh_D,24484367.468222268,False,0.0005616305469505327,-0.0012141922959632012,2.340099891391095e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,6556.0090979284605,True,1469220.5113074277,1470012.8247070312,bare_vo2,,False
0.0012514126346108156,frequency,1668316.4440142843,1668273.1942596436,0.0002048,mesh_D,31622776.60168379,False,0.0005833408499100039,-0.0012514126346108156,2.4857675905771154e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,8467.411354264035,True,1670437.6423695309,1670330.0585784912,bare_vo2,,False
0.0012637865053477526,frequency,1896173.9640860807,1896090.4476242065,0.0002048,mesh_D,40842386.52674518,False,0.0006046802749957611,-0.0012637865053477526,2.5351687795223572e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,10936.08229814293,True,1898582.4296130312,1898477.6238555908,bare_vo2,,False
0.001259742340034009,frequency,2154903.2546153823,2154904.917312622,0.0002048,mesh_D,52749970.637026146,False,0.0006251623226203718,-0.001259742340034009,2.5189694655148586e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,14124.493428741704,True,2157619.776332406,2157621.064590454,bare_vo2,,False
0.0012581484536724474,frequency,2448951.2627556967,2448966.8988494873,0.0002048,mesh_D,68129206.90579608,False,0.0006449448985667276,-0.0012581484536724474,2.512599256314874e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,18242.484756396276,True,2452038.1276538577,2452046.2203063965,bare_vo2,,False
0.0012587522503881843,frequency,2783142.988348544,2783158.8554000854,0.0002048,mesh_D,87992254.35691065,False,0.0006641566358285825,-0.0012587522503881843,2.5150114727893942e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,23561.07507616274,True,2786654.5906415638,2786658.2597351074,bare_vo2,,False
0.0012590886188217354,frequency,3162938.861393654,3162959.076210022,0.0002048,mesh_D,113646366.63857242,False,0.0006828378979321412,-0.0012590886188217354,2.5163557937244845e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,30430.29862200852,True,3166931.3843118045,3166936.435760498,bare_vo2,,False
0.0012594027085341963,frequency,3594561.9250150654,3594588.111846924,0.0002048,mesh_D,146779926.76220676,False,0.0007010304621459499,-0.0012594027085341963,2.5176114004178887e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,39302.24199155795,True,3599101.587816542,3599108.187850952,bare_vo2,,False
0.0012597746744447136,frequency,4085084.9608206656,4085118.791290283,0.0002048,mesh_D,189573565.24063715,False,0.0007187730494671119,-0.0012597746744447136,2.519098778368705e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,50760.79747853053,True,4090247.1681913105,4090255.6856689453,bare_vo2,,False
0.0012601966016632105,frequency,4642545.384769139,4642589.09287262,0.0002048,mesh_D,244843674.68222192,False,0.0007360995593805955,-0.0012601966016632105,2.5207864680055625e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,65560.0909792844,True,4648415.9718301585,4648426.976760864,bare_vo2,,False
0.0012606761019817725,frequency,5276077.369538096,5276133.842170715,0.0002048,mesh_D,316227766.0168373,False,0.0007530402463715693,-0.0012606761019817725,2.5227051335046928e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,84674.11354264017,True,5282754.1511996705,5282768.370010376,bare_vo2,,False
0.0012612210378133426,frequency,5996061.471522815,5996134.440193176,0.0002048,mesh_D,408423865.26745176,False,0.0007696222955667903,-0.0012612210378133426,2.52488651781423e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,109360.8229814293,True,6003655.945671222,6003674.317901611,bare_vo2,,False
0.001261840338170117,frequency,6814294.684612563,6814388.973457336,0.0002048,mesh_D,527499706.37026197,False,0.0007858703106236668,-0.001261840338170117,2.5273667286242468e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,141244.93428741719,True,6822933.9977592155,6822957.738052368,bare_vo2,,False
0.00126254415053495,frequency,7744183.694160332,7744305.540687561,0.0002048,mesh_D,681292069.0579622,False,0.0008018067185316155,-0.00126254415053495,2.5301868762698706e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,182424.84756396312,True,7754012.90378469,7754043.58265686,bare_vo2,,False
0.0012633440065918933,frequency,8800964.491570903,8801121.96193695,0.0002048,mesh_D,879922543.5691074,False,0.000817452109694635,-0.0012633440065918933,2.533393776177234e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,235610.75076162763,True,8812149.174464941,8812188.822845459,bare_vo2,,False
0.0012642530142983333,frequency,10001951.94360992,10002155.470497131,0.0002048,mesh_D,1136463666.3857243,False,0.0008328255275442314,-0.0012642530142983333,2.5370407685117804e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,304302.98622008524,True,10014681.208428325,10014732.453125,bare_vo2,,False
0.0012652860699020607,frequency,11366823.399810158,11367086.479301453,0.0002048,mesh_D,1467799267.6220677,False,0.0008479447185151351,-0.0012652860699020607,2.5411886328384168e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,393022.41991557955,True,11381313.373233683,11381379.612380981,bare_vo2,,False
0.001266460098264588,frequency,12917940.977265444,12918281.072242737,0.0002048,mesh_D,1895735652.4063716,False,0.0008628263510201787,-0.001266460098264588,2.5459066357084918e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,507607.97478530527,True,12934438.846903106,12934524.477401733,bare_vo2,,False
0.0012677943386378843,frequency,14680717.793476582,14681157.505004883,0.0002048,mesh_D,2448436746.8222194,False,0.0008774862106456405,-0.0012677943386378843,2.5512737858448738e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,655600.9097928441,True,14699506.507511081,14699617.22001648,bare_vo2,,False
0.001269310653963629,frequency,16684034.134945298,16684602.722312927,0.0002048,mesh_D,3162277660.1683726,False,0.0008919393768839848,-0.001269310653963629,2.557380216294564e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,846741.1354264017,True,16705437.87936632,16705581.041015625,bare_vo2,,False
0.0012710338918360264,frequency,18960710.36341537,18961445.717552185,0.0002048,mesh_D,4084238652.674517,False,0.0009062003863373871,-0.0012710338918360264,2.5643288161838664e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1093608.2298142929,True,18985100.96353592,18985286.114868164,bare_vo2,,False
0.0012729922896319579,frequency,21548044.286041815,21548995.49333954,0.0002048,mesh_D,5274997063.70262,False,0.0009202833863228638,-0.0012729922896319579,2.572237094384785e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1412449.3428741717,True,21575848.711241957,21576088.211730957,bare_vo2,,False
0.0012752179360298044,frequency,24488421.765075073,24489652.44090271,0.0002048,mesh_D,6812920690.579621,False,0.0009342022824552558,-0.0012752179360298044,2.5812393402731972e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,1824248.4756396313,True,24520130.956151973,24520440.823562622,bare_vo2,,False
0.0012777473016853946,frequency,27830010.533582788,27831603.16001129,0.0002048,mesh_D,8799225435.691074,False,0.0009479708835632692,-0.0012777473016853946,2.591489153911598e-08,formal_window_pullback,,conditional_maximum_102p4um_vs_204p8um,0.0001024,2356107.5076162764,True,27866189.822982274,27866590.825683594,bare_vo2,,False
,time,,,0.0002048,mesh_2D,1.0492287853077399e-10,False,,,,formal_window_pullback,0.0071429837800351045,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.918497176251405e-07,True,,,bare_vo2,-1.5658960615478267e-07,False
,time,,,0.0002048,mesh_2D,1.1550760804787748e-10,False,,,,formal_window_pullback,0.006184034865812666,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.313799261982783e-07,True,,,bare_vo2,-1.4924290264682654e-07,False
,time,,,0.0002048,mesh_2D,1.2716013612825984e-10,False,,,,formal_window_pullback,0.005353822132954444,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.7489798347858456e-07,True,,,bare_vo2,-1.4224085527751686e-07,False
,time,,,0.0002048,mesh_2D,1.3998818340567886e-10,False,,,,formal_window_pullback,0.004635063645612585,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.228061878066261e-07,True,,,bare_vo2,-1.355672990487021e-07,False
,time,,,0.0002048,mesh_2D,1.5411033748387823e-10,False,,,,formal_window_pullback,0.004012797535069414,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.755474217995354e-07,True,,,bare_vo2,-1.292068266839548e-07,False
,time,,,0.0002048,mesh_2D,1.6965714920786226e-10,False,,,,formal_window_pullback,0.0034740703356090133,conditional_maximum_102p4um_vs_204p8um,0.0001024,6.336092465351918e-07,True,,,bare_vo2,-1.231447529353277e-07,False
,time,,,0.0002048,mesh_2D,1.8677233952816356e-10,False,,,,formal_window_pullback,0.0030076672305652074,conditional_maximum_102p4um_vs_204p8um,0.0001024,6.975284087619844e-07,True,,,bare_vo2,-1.1736708100664711e-07,False
,time,,,0.0002048,mesh_2D,2.056141281148386e-10,False,,,,formal_window_pullback,0.0026038789593183253,conditional_maximum_102p4um_vs_204p8um,0.0001024,7.678958028006041e-07,True,,,bare_vo2,-1.1186047045389893e-07,False
,time,,,0.0002048,mesh_2D,2.2635669600342643e-10,False,,,,formal_window_pullback,0.0022542997382291475,conditional_maximum_102p4um_vs_204p8um,0.0001024,8.453619330076543e-07,True,,,bare_vo2,-1.0661220620996067e-07,False
,time,,,0.0002048,mesh_2D,2.4919179579416187e-10,False,,,,formal_window_pullback,0.0019516520800635696,conditional_maximum_102p4um_vs_204p8um,0.0001024,9.306429272983051e-07,True,,,bare_vo2,-1.0161016931403937e-07,False
,time,,,0.0002048,mesh_2D,2.743305242897671e-10,False,,,,formal_window_pullback,0.0016896354265630996,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.0245271573193944e-06,True,,,bare_vo2,-9.68428092142463e-08,False
,time,,,0.0002048,mesh_2D,3.0200527395878916e-10,False,,,,formal_window_pullback,0.0014627951299005532,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.1278825264724821e-06,True,,,bare_vo2,-9.229911702460623e-08,False
,time,,,0.0002048,mesh_2D,3.324718812646007e-10,False,,,,formal_window_pullback,0.001266408780226284,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.2416644931602982e-06,True,,,bare_vo2,-8.796860000824543e-08,False
,time,,,0.0002048,mesh_2D,3.660119917200738e-10,False,,,,formal_window_pullback,0.0010963878741582778,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.3669249034266672e-06,True,,,bare_vo2,-8.384125757126253e-08,False
,time,,,0.0002048,mesh_2D,4.0293566353143205e-10,False,,,,formal_window_pullback,0.0009491928244035252,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.5048217146423493e-06,True,,,bare_vo2,-7.990755824077045e-08,False
,time,,,0.0002048,mesh_2D,4.435842339004181e-10,False,,,,formal_window_pullback,0.0008217592519829315,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.656629700126479e-06,True,,,bare_vo2,-7.61584174993075e-08,False
,time,,,0.0002048,mesh_2D,4.883334744820161e-10,False,,,,formal_window_pullback,0.0007114341224544871,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.8237522336613899e-06,True,,,bare_vo2,-7.2585176887824e-08,False
,time,,,0.0002048,mesh_2D,5.375970651680405e-10,False,,,,formal_window_pullback,0.0006159205715503253,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.007734262841587e-06,True,,,bare_vo2,-6.91795841726818e-08,False
,time,,,0.0002048,mesh_2D,5.918304183096377e-10,False,,,,formal_window_pullback,0.0005332301225706692,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.2102765911877005e-06,True,,,bare_vo2,-6.593377418631983e-08,False
,time,,,0.0002048,mesh_2D,6.515348887313508e-10,False,,,,formal_window_pullback,0.00046164123740986476,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.4332516010550196e-06,True,,,bare_vo2,-6.284025061263736e-08,False
,time,,,0.0002048,mesh_2D,7.172624084558004e-10,False,,,,formal_window_pullback,0.00039966347891241653,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.6787205626854645e-06,True,,,bare_vo2,-5.989186883151961e-08,False
,time,,,0.0002048,mesh_2D,7.896205889842169e-10,False,,,,formal_window_pullback,0.00034600652342800596,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.9489526894147445e-06,True,,,bare_vo2,-5.708181942179281e-08,False
,time,,,0.0002048,mesh_2D,8.692783383003712e-10,False,,,,formal_window_pullback,0.0002995532803125988,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.246446115188745e-06,True,,,bare_vo2,-5.440361232052648e-08,False
,time,,,0.0002048,mesh_2D,9.569720445237278e-10,False,,,,formal_window_pullback,0.0002593366143224502,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.573950988313682e-06,True,,,bare_vo2,-5.185106191348237e-08,False
,time,,,0.0002048,mesh_2D,1.0535123833759663e-09,False,,,,formal_window_pullback,0.00022451923510082283,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.934494894927812e-06,True,,,bare_vo2,-4.941827283598219e-08,False
,time,,,0.0002048,mesh_2D,1.1597918123918484e-09,False,,,,formal_window_pullback,0.00019437627178074085,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.3314108472195685e-06,True,,,bare_vo2,-4.70996262615077e-08,False
,time,,,0.0002048,mesh_2D,1.276792821153902e-09,False,,,,formal_window_pullback,0.00016828016189811027,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.768368095126376e-06,True,,,bare_vo2,-4.4889766909856254e-08,False
,time,,,0.0002048,mesh_2D,1.4055970138193724e-09,False,,,,formal_window_pullback,0.00014568759113820954,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.2494060463497155e-06,True,,,bare_vo2,-4.278359078689475e-08,False
,time,,,0.0002048,mesh_2D,1.5473951079019933e-09,False,,,,formal_window_pullback,0.000126128195184194,conditional_maximum_102p4um_vs_204p8um,0.0001024,5.7789716082568005e-06,True,,,bare_vo2,-4.0776233368981805e-08,False
,time,,,0.0002048,mesh_2D,1.7034979417413059e-09,False,,,,formal_window_pullback,0.00010919475778293061,conditional_maximum_102p4um_vs_204p8um,0.0001024,6.361960296872296e-06,True,,,bare_vo2,-3.886305829345796e-08,False
,time,,,0.0002048,mesh_2D,1.875348592416942e-09,False,,,,formal_window_pullback,9.453472737566432e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,7.003761492987917e-06,True,,,bare_vo2,-3.703964672139879e-08,False
,time,,,0.0002048,mesh_2D,2.064535716130781e-09,False,,,,formal_window_pullback,8.184288683625877e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,7.710308263755716e-06,True,,,bare_vo2,-3.5301787171891125e-08,False
,time,,,0.0002048,mesh_2D,2.2728082343807885e-09,False,,,,formal_window_pullback,7.085499894598958e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,8.488132210335732e-06,True,,,bare_vo2,-3.3645465717602634e-08,False
,time,,,0.0002048,mesh_2D,2.5020915016913615e-09,False,,,,formal_window_pullback,6.134229808530524e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,9.344423848631435e-06,True,,,bare_vo2,-3.2066856721697124e-08,False
,time,,,0.0002048,mesh_2D,2.754505104361231e-09,False,,,,formal_window_pullback,5.3106730783478574e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.0287099081296949e-05,True,,,bare_vo2,-3.056231407342445e-08,False
,time,,,0.0002048,mesh_2D,3.0323824547676364e-09,False,,,,formal_window_pullback,4.597683619882431e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.1324872375509762e-05,True,,,bare_vo2,-2.9128362728883006e-08,False
,time,,,0.0002048,mesh_2D,3.338292362364307e-09,False,,,,formal_window_pullback,3.9804172216314235e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.2467337322993356e-05,True,,,bare_vo2,-2.7761690642415854e-08,False
,time,,,0.0002048,mesh_2D,3.6750627807842904e-09,False,,,,formal_window_pullback,3.446022397261049e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.3725055327019198e-05,True,,,bare_vo2,-2.6459141175370705e-08,False
,time,,,0.0002048,mesh_2D,4.0458069505753115e-09,False,,,,formal_window_pullback,2.983373181989998e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.5109653236246109e-05,True,,,bare_vo2,-2.5217705817709848e-08,False
,time,,,0.0002048,mesh_2D,4.453952179241496e-09,False,,,,formal_window_pullback,2.582837408378358e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.6633930827963006e-05,True,,,bare_vo2,-2.4034517182330795e-08,False
,time,,,0.0002048,mesh_2D,4.9032715246458114e-09,False,,,,formal_window_pullback,2.2360759393105686e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,1.8311979134353624e-05,True,,,bare_vo2,-2.2906842401168635e-08,False
,time,,,0.0002048,mesh_2D,5.3979186746672375e-09,False,,,,formal_window_pullback,1.9358692183058294e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.01593107056384e-05,True,,,bare_vo2,-2.183207685728012e-08,False
,time,,,0.0002048,mesh_2D,5.942466345554065e-09,False,,,,formal_window_pullback,1.6759670573392614e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.219300301429772e-05,True,,,bare_vo2,-2.080773813135682e-08,False
,time,,,0.0002048,mesh_2D,6.541948553943253e-09,False,,,,formal_window_pullback,1.4509583409296948e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.4431856326063282e-05,True,,,bare_vo2,-1.9831460247922615e-08,False
,time,,,0.0002048,mesh_2D,7.201907153325238e-09,False,,,,formal_window_pullback,1.2561583721108605e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.6896567497099875e-05,True,,,bare_vo2,-1.890098825577601e-08,False
,time,,,0.0002048,mesh_2D,7.928443065155773e-09,False,,,,formal_window_pullback,1.0875114634174498e-05,conditional_maximum_102p4um_vs_204p8um,0.0001024,2.960992130402787e-05,True,,,bare_vo2,-1.8014173016590567e-08,False
,time,,,0.0002048,mesh_2D,8.728272678215934e-09,False,,,,formal_window_pullback,9.415064396292786e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.259700107551855e-05,True,,,bare_vo2,-1.71689662023782e-08,False
,time,,,0.0002048,mesh_2D,9.608789937598425e-09,False,,,,formal_window_pullback,8.151034687936451e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.588542057262465e-05,True,,,bare_vo2,-1.6363415587048736e-08,False
,time,,,0.0002048,mesh_2D,1.0578134697295563e-08,False,,,,formal_window_pullback,7.0567084799395294e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,3.950557926144032e-05,True,,,bare_vo2,-1.5595660561756695e-08,False
,time,,,0.0002048,mesh_2D,1.1645267968267726e-08,False,,,,formal_window_pullback,6.109302288346068e-06,conditional_maximum_102p4um_vs_204p8um,0.0001024,4.3490943337933794e-05,True,,,bare_vo2,-1.4863927805358651e-08,False
