seed,mode,device_voltage_V,certified_same_voltage_pair,reference_current_separation,reference_temperature_rise_separation,reference_practical_ambiguity,predicted_current_separation,predicted_temperature_rise_separation,output_status,predicted_ambiguous_protocol,false_unique,two_candidate_set_covered,candidate_assignment,candidate_averaging_used,unique_region_false_refusal
20260809,G2,1.15,False,0.9942858026258266,0.994308996657931,True,0.9941684990136525,0.9936064036381989,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.175,False,0.9943090150050008,0.994327940895354,True,0.9943074793385148,0.9941363445832847,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.2,False,0.9943246772840848,0.9943411591404221,True,0.9943537675444153,0.9945458297348604,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.225,False,0.9943349797329015,0.9943500517556412,True,0.9943675474006,0.9948621332511988,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.25,False,0.9943412993652937,0.9943555625876341,True,0.994368701175281,0.9950985035782558,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.275,False,0.9943445688716509,0.9943583738084858,True,0.9943653142045814,0.995263457414741,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.3,False,0.994345454461932,0.9943590024524221,True,0.9943608282983927,0.9953645017985395,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.3250000000000002,False,0.9943444505676845,0.9943578530437691,True,0.9943566338817851,0.9954091596606955,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.35,True,0.9943419342026315,0.9943552484560396,True,0.9943531830230083,0.9954051000038597,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.375,False,0.9943381981768717,0.9943514493031569,True,0.9943504949196995,0.9953600407669502,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.4,False,0.9943334725622653,0.9943466670830368,True,0.9943484003510545,0.9952816159412597,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.425,False,0.9943279393167559,0.9943410735373873,True,0.9943466689624296,0.9951772415576596,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.4500000000000002,False,0.9943217427389053,0.9943348078373144,True,0.9943450772817781,0.9950539760904267,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.475,False,0.994314997261829,0.9943279823219247,True,0.9943434419808387,0.9949183709203715,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.5,False,0.9943077934648182,0.9943206873573239,True,0.9943416312097403,0.9947763182334367,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.525,False,0.9943002028065141,0.9943129945748042,True,0.9943395626447966,0.9946329150699214,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G2,1.55,True,0.9942922814444033,0.9943049612787327,True,0.9943371946769719,0.9944923660240398,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
