seed,mode,sample_id,context_id,protocol_id,branch_label,device_voltage_V,split,full_curve_test,headline_test,event_neighborhood,temperature_rise_relative_l2,potential_relative_l2,joint_field_score,terminal_current_relative_error,predicted_terminal_current_A,reference_terminal_current_A,mean_state_absolute_error,predicted_mean_state,reference_mean_state,hotspot_coordinate_error,true_fixed_point_defect,sigma_defect,terminal_electrical_heat_ledger_error,electrical_heat_sink_ledger_error,projection_count,main_linear_solve_count,diagnostic_projection_count,diagnostic_linear_solve_count,diagnostic_included_in_timing,finite,practical_complete_case_pass
0,A1,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.6539161689096904,0.00033295581029563323,0.32712456235999304,0.010918193712182576,2.9449462523656926e-05,2.9774546793237942e-05,0.00020854984503418253,0.0032255687417713846,0.003434118586805567,0.0,0.3953620106352859,0.0025366141734261952,4.211964104808444e-15,2.6916010616431445e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.4276181548357947,0.00021785847873680703,0.21391800665726574,0.00716902910321456,2.9561092200742196e-05,2.9774546793237942e-05,0.00013789334445627735,0.00329622524234929,0.003434118586805567,0.0,0.20542317560042603,0.0016624910926137419,1.3986862439905686e-15,2.693869705925839e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,1.0520743311976897,0.000814207573150733,0.5264442693854202,0.013703448250959925,3.0182560754414863e-05,2.9774546793237942e-05,0.0002742747247259287,0.003708393311531496,0.003434118586805567,1.0243938285880987,0.24058807831724244,0.004203121440949716,1.0654675484980717e-15,2.7412957926357532e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.6868882416399603,0.0005189548978732808,0.3437035982689168,0.008867052861884267,3.003855927359223e-05,2.9774546793237942e-05,0.00017486910296484089,0.003608987689770408,0.003434118586805567,1.0243938285880987,0.180487401197682,0.0027174617320432012,1.223514606067278e-15,2.6622148434766414e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,1.866424512744806,0.00020094376325005724,0.933312728254028,0.020963933016850643,3.0398738397818468e-05,2.9774546793237942e-05,0.0006700358100654416,0.004104154396871009,0.003434118586805567,0.0,0.2912618986433813,0.007450671359697469,1.5112722580575615e-16,0.6463518054092582,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,1.2210223441109722,0.00020094376325005724,0.6106116439371111,0.020963933016850643,3.0398738397818468e-05,2.9774546793237942e-05,0.0004239344020962625,0.0038580529889018296,0.003434118586805567,0.0,0.23530167497287038,0.0048348211817279,1.5112722580575615e-16,2.8360535194708197e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.7987503817379826,0.0001310307670308066,0.3994407062525067,0.013591559506463262,3.017922931775621e-05,2.9774546793237942e-05,0.00027137052275054635,0.0037054891095561135,0.003434118586805567,0.0,0.18183220853510706,0.0031467452685796046,1.5222645196424076e-16,2.8515058981941584e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.08139905921634376,0.00016480543543534535,0.04078193232588955,0.0011157937581430764,2.9807769046701376e-05,2.9774546793237942e-05,2.1680243287228954e-05,0.003455798830092796,0.003434118586805567,0.0,0.02717402375518176,0.00031827181992121856,2.311852152467085e-15,2.6342784659978333e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.053119298374654594,0.00010677954394484026,0.026613038959299718,0.0007296873744539188,2.9796272904113056e-05,2.9774546793237942e-05,1.4161708249325888e-05,0.003448280295054893,0.003434118586805567,0.0,0.017977416734035117,0.00020760332187847773,3.0836588299760534e-16,2.6502505814229196e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.23506716376794937,0.0002781501676993924,0.11767265696782438,0.003539843434093314,2.9669149559268795e-05,2.9774546793237942e-05,6.879091059316857e-05,0.0033653276762123986,0.003434118586805567,0.0,0.09523561739238122,0.0009163711738253276,9.290614130101363e-16,2.650612211317921e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_029,G1,G1_heating,heating,1.475,test_diagnostic,True,False,False,0.15367817644173248,0.0001808031728826766,0.07692948980730759,0.0023187710516237065,2.9705506436058567e-05,2.9774546793237942e-05,4.519072318868436e-05,0.0033889278636168828,0.003434118586805567,0.0,0.05881804490084717,0.0005997128136464188,1.3918864876959482e-15,2.8117653592000037e-12,2,4,1,2,False,True,False
0,A1,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.6540519045264672,0.0003445298685242371,0.32719821719749576,0.011296323118356091,2.9948605956261343e-05,3.0290780399157392e-05,0.00021630730169550083,0.0032292238517530564,0.003445531153448557,0.0,0.39541074408616406,0.002624568561333161,1.9609466217581953e-15,2.6133384786123633e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.42779652916210353,0.00022548409265015263,0.21401100662737685,0.007419922199244774,3.0066025165241235e-05,3.0290780399157392e-05,0.00014310649783341603,0.003302424655615141,0.003445531153448557,0.0,0.2054770787087609,0.0017206357022340449,1.0517706677342503e-15,2.6134998563670814e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.8696913427826973,0.0008671372632141905,0.43527924002295576,0.009241692978878885,3.057071849169705e-05,3.0290780399157392e-05,0.0001848788755232319,0.003630410028971789,0.003445531153448557,1.0243938285880987,0.22459986670585297,0.0035928802783476064,1.625496619771911e-15,2.642614186489189e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.5677226611981812,0.0005543518475950492,0.2841385065228881,0.005975705047556467,3.047178916848306e-05,3.0290780399157392e-05,0.0001176290465770679,0.003563160200025625,0.003445531153448557,1.0243938285880987,0.16344298419874345,0.00232299941754494,7.412608801939642e-16,2.5226590274760992e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,1.706636186634372,0.00018969814809311532,0.8534129423912326,0.019755447298238523,3.088918831495546e-05,3.0290780399157392e-05,0.000631053670354959,0.004076584823803516,0.003445531153448557,0.0,0.2794235203438115,0.007043191019353533,5.849955014629783e-16,0.6244390428882127,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,1.116746972917517,0.00018969814809311532,0.5584683355328051,0.019755447298238523,3.088918831495546e-05,3.0290780399157392e-05,0.00040005721857278714,0.0038455883720213443,0.003445531153448557,0.0,0.22363815119539138,0.004573064814101341,5.849955014629783e-16,2.51094694115447e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.7307070877331712,0.00012374992193121297,0.3654154188275512,0.012816920074819625,3.0679014910537305e-05,3.0290780399157392e-05,0.0002564305296695983,0.0037019616831181555,0.003445531153448557,0.0,0.17130438581451152,0.002977688098413518,1.3252570718703806e-15,2.4969315741895638e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.086283663352985,0.00016747988817958955,0.04322557162058229,0.0012476374644958183,3.0328572311612196e-05,3.0290780399157392e-05,2.4342980887847622e-05,0.003469874134336405,0.003445531153448557,0.0,0.028674235711826618,0.0003490983664438267,2.9790449781859814e-16,2.5634682037290376e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.05633434461042399,0.00010849512333565489,0.028221419866879822,0.0008160396396236424,3.031549887667824e-05,3.0290780399157392e-05,1.5902498610542107e-05,0.0034614336520590993,0.003445531153448557,0.0,0.019002241610103273,0.0002278184222476691,1.0431153877031462e-15,2.6317801231750376e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.23159724943559895,0.0002924510599781962,0.11594485024778857,0.003537892559252396,3.0183614872569264e-05,3.0290780399157392e-05,6.901009915572008e-05,0.003376521054292837,0.003445531153448557,0.0,0.093354783482167,0.0009341704177176138,3.1430194989234696e-15,2.7643604831007934e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_030,G1,G1_heating,heating,1.5,test_diagnostic,True,False,False,0.1514359244656528,0.00019005016243456416,0.07581298731404368,0.0023181991797950052,3.0220560336880714e-05,3.0290780399157392e-05,4.535364395669497e-05,0.003400177509491862,0.003445531153448557,0.0,0.05777593235219122,0.0006114914251866284,1.4948462244460223e-15,2.5765169524551676e-12,2,4,1,2,False,True,False
0,A1,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.6541900658411214,0.00035631202658462536,0.327273188933853,0.011681153433281301,3.0447749388865688e-05,3.080761790047504e-05,0.0002242402574929134,0.0032329447907119284,0.003457185048204842,0.0,0.39546030349490086,0.0027140869240122097,2.3349911192870412e-15,2.5111370118482576e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.4279781633520491,0.0002332504996676532,0.21410570692585837,0.0076754423658922525,3.0571155804849514e-05,3.080761790047504e-05,0.00014844339094459338,0.0033087416572602484,0.003457185048204842,0.0,0.20553192008877424,0.0017798491954503649,2.616261157707072e-15,2.5089944502410888e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.7411594246055153,0.000917807654590504,0.3710386161300529,0.004702575255867929,3.095249304210605e-05,3.080761790047504e-05,9.465902615043639e-05,0.003551844074355278,0.003457185048204842,1.0243938285880987,0.21842904032997507,0.00315459152321703,1.435571448327381e-15,2.621353464645802e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.4838252823489846,0.000588523136154649,0.24220690274256962,0.003023390971414792,3.090076137428613e-05,3.080761790047504e-05,5.937423813986162e-05,0.0035165592863447034,0.003457185048204842,1.0243938285880987,0.1533336000570799,0.0020427591633982224,2.1569621567371067e-15,2.49776217750157e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,1.5494436557952433,0.00018149632686687535,0.7748125760610551,0.018436182217323013,3.137559275776986e-05,3.080761790047504e-05,0.0005885707686262582,0.0040457558168311,0.003457185048204842,0.0,0.26664288920103035,0.006607653529369973,3.3989106583973318e-15,0.5993335332199152,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,1.0141332279736937,0.00018149632686687535,0.5071573621502803,0.018436182217323013,3.137559275776986e-05,3.080761790047504e-05,0.00037389262381285274,0.0038310776720176945,0.003457185048204842,0.0,0.21127387059274588,0.004292734559501472,3.3989106583973318e-15,2.5772240067297764e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.6637269282909162,0.00011841621005669525,0.33192267225048644,0.011969658327094745,3.1176374560615415e-05,3.080761790047504e-05,0.00023999637295489236,0.003697181421159734,0.003457185048204842,0.0,0.1603344394620098,0.002796378558058128,1.425262426822801e-16,2.4805267276424033e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.0890993844215541,0.00017178095451621985,0.044635582688035164,0.0013460882160761965,3.084908767189625e-05,3.080761790047504e-05,2.635993117144084e-05,0.0034835449793762826,0.003457185048204842,0.0,0.02953151578072208,0.00037281569701107605,2.880766895824899e-16,2.583471752175769e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.058191496603601595,0.0001112640834269232,0.02915138034351426,0.000880592081454166,3.0834746844846664e-05,3.080761790047504e-05,1.7222209642466044e-05,0.003474407257847308,0.003457185048204842,0.0,0.019590000574564174,0.0002433693501986805,4.323160052785606e-16,2.5395683203413597e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.2277774728214304,0.0003074759037263182,0.11404247436257836,0.0035125209612316775,3.0699405496834006e-05,3.080761790047504e-05,6.878485837998874e-05,0.003388400189824853,0.003457185048204842,0.0,0.09128913145254863,0.0009501320045412504,2.894812752669222e-16,2.534408564961904e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_031,G1,G1_heating,heating,1.525,test_diagnostic,True,False,False,0.14896262568781102,0.0001997556802796158,0.07458119068404531,0.0023023115871255817,3.073668916481104e-05,3.080761790047504e-05,4.5225672931452614e-05,0.003411959375273389,0.003457185048204842,0.0,0.056629009026135,0.0006220622194727685,2.8913013387707553e-16,2.547814739724791e-12,2,4,1,2,False,True,False
0,A1,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.65433064813674,0.0003683030118410157,0.3273494755742905,0.012072703062021867,3.094689282146997e-05,3.1325071103296796e-05,0.00023235122606258662,0.0032367317840930935,0.00346908301015568,0.0,0.39551068921675914,0.0028051737322419717,4.661819792381205e-15,2.3556316678168664e-12,1,2,1,2,False,True,False
0,A2,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.4281630508202561,0.0002411583785679199,0.214202104599412,0.007935611391573292,3.107648751220763e-05,3.1325071103296796e-05,0.0001539060604866557,0.0033151769496690244,0.00346908301015568,0.0,0.20558770142355054,0.0018401364438493876,0.0,2.4613050147840614e-12,2,4,1,2,False,True,False
0,R1,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.676894300192535,0.0009653753197806394,0.33892983775615787,0.0003384275901998671,3.1335672371623124e-05,3.1325071103296796e-05,8.527085868891785e-06,0.003477610096024572,0.00346908301015568,1.0540925533894598,0.229030697633664,0.0029531590974667885,5.58058292379846e-16,2.5171219277792957e-12,1,2,1,2,False,True,False
0,R2,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.4420628470425603,0.0006208851034230735,0.2213418660729917,0.00017583370414308972,3.1330579106581434e-05,3.1325071103296796e-05,3.3438905807882044e-06,0.0034724269007364683,0.00346908301015568,1.0243938285880987,0.15421722912567537,0.001919716427478195,1.2558352799125263e-15,2.416366615805027e-12,2,4,1,2,False,True,False
20260809,H0,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,1.3986609952467972,0.00017597029561048356,0.6994184827712039,0.017054536525338983,3.185930567258681e-05,3.1325071103296796e-05,0.0005442337978218575,0.004013316807977538,0.00346908301015568,0.0,0.2531716648727259,0.006160978717743624,1.3722153892802072e-16,0.5711386015354657,0,1,1,2,False,True,False
20260809,H1,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.9156755458368393,0.00017597029561048356,0.4579257580662249,0.017054536525338983,3.185930567258681e-05,3.1325071103296796e-05,0.00034644206904526145,0.0038155250792009415,0.00346908301015568,0.0,0.19848867603387113,0.004004751609855335,1.3722153892802072e-16,2.41825518052851e-12,1,2,1,2,False,True,False
20260809,H2,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.5994410939953346,0.00011479894196912128,0.29977794646865186,0.011080764252484348,3.167217683138474e-05,3.1325071103296796e-05,0.00022269176844876264,0.0036917747786044427,0.00346908301015568,0.0,0.14919080792908695,0.002609897025801837,0.0,2.393341797613542e-12,2,4,1,2,False,True,False
20260809,S1,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.08937116557355433,0.00017797026789726492,0.044774567920725795,0.0013998245690842615,3.13689207074555e-05,3.1325071103296796e-05,2.7498664966046568e-05,0.0034965816751217267,0.00346908301015568,0.0,0.02960570430465776,0.0003865242783999804,1.3936669974531615e-16,2.446024947230044e-12,1,2,1,2,False,True,False
20260809,S2,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.05837855340081787,0.00011525650164375893,0.029246904951230817,0.0009159358888012365,3.1353762860139556e-05,3.1325071103296796e-05,1.7969232785880473e-05,0.0034870522429415606,0.00346908301015568,0.0,0.019643731278658025,0.0002523540399710721,1.6732089120168012e-15,2.445813127140559e-12,2,4,1,2,False,True,False
20260809,G1,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.22415381636590098,0.0003231385615439256,0.11223847746372245,0.0034743880196692893,3.121623565154021e-05,3.1325071103296796e-05,6.831694279242542e-05,0.0034007660673632547,0.00346908301015568,0.0,0.08930623432520336,0.000966433320142618,1.1203869684664885e-15,2.512047631672928e-12,1,2,1,2,False,True,False
20260809,G2,G1_heating_coarse_032,G1,G1_heating,heating,1.55,test_headline,True,True,False,0.1466154434188713,0.00020986555144559532,0.07341265448515845,0.0022780905880287945,3.125370975364704e-05,3.1325071103296796e-05,4.493957291695468e-05,0.0034241434372387254,0.00346908301015568,0.0,0.05553140445528548,0.0006328496268838116,1.5386849391107805e-15,2.4246877031405735e-12,2,4,1,2,False,True,False
0,A1,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.1699813505410256,0.00048308214728929797,0.08523221634415744,0.00166753623916356,0.004967175062964441,0.004975471842568862,0.0006355823143486816,0.9999988967696128,0.9993633144552642,0.0,0.05689738178499099,0.0017821324155391305,1.7461871727765454e-15,5.737472139122912e-15,1,2,1,2,False,True,False
0,A2,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.11043135904979846,0.0007807417910155628,0.05560605042040701,9.290743741246843e-05,0.004975009584230051,0.004975471842568862,0.000627565375118988,0.9999908798303832,0.9993633144552642,0.0,0.03744996970273134,0.0008911806264917631,9.962498975310466e-16,6.226561859569011e-15,2,4,1,2,False,True,False
0,R1,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.09538736618369274,0.0003661641781689705,0.047876765180930855,0.0011441815506279451,0.004981164685656798,0.004975471842568862,0.00013065831415426388,0.9994939727694184,0.9993633144552642,1.0,0.03424865413203124,0.0012091738541139228,1.4925282844322268e-15,5.223848995512766e-15,1,2,1,2,False,True,False
0,R2,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.061301043980839263,0.00024589344819310547,0.030773468714516184,0.0009242747680985913,0.004980070545652334,0.004975471842568862,0.00010181627027938678,0.9994651307255435,0.9993633144552642,1.0,0.022020983023666448,0.000834002784279514,6.220234160176859e-16,5.9714247937697496e-15,2,4,1,2,False,True,False
20260809,H0,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.9936291541126994,0.018190907834262714,0.5059100309734811,0.9897110433728253,5.119241398791966e-05,0.004975471842568862,0.8829724048528225,0.11639090960244175,0.9993633144552642,0.0,0.17760377781602768,0.013852412973979343,1.890978718513547e-15,0.3374939335141791,0,1,1,2,False,True,False
20260809,H1,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.992270040689633,0.018190907834262714,0.5052304742619479,0.9897110433728253,5.119241398791966e-05,0.004975471842568862,0.8808637819594174,0.1184995324958468,0.9993633144552642,0.0,0.10831699278091314,0.009570301316745678,1.890978718513547e-15,4.884398029918106e-13,1,2,1,2,False,True,False
20260809,H2,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.9913409038715473,0.018740896767146666,0.505040900319347,0.9895783010474892,5.1852869689946535e-05,0.004975471842568862,0.8793985182866654,0.11996479616859876,0.9993633144552642,0.0,0.0690099697823888,0.006597952461158482,3.7337862293573394e-16,5.363583918468943e-13,2,4,1,2,False,True,False
20260809,S1,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.06242260295254866,0.0008165813820444706,0.03161959216729657,0.002456444082159672,0.004987693810932493,0.004975471842568862,0.0005442770717670742,0.9999075915270312,0.9993633144552642,1.0,0.02270949962008743,0.0008587920600592896,1.4905744948621423e-15,6.459156144402576e-15,1,2,1,2,False,True,False
20260809,S2,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.03979718240836483,0.0009204671896882117,0.02035882479902652,0.002259152311032044,0.004986712191280477,0.004975471842568862,0.0004570070526512815,0.9998203215079154,0.9993633144552642,0.0,0.014660310046103206,0.0010897313343001724,1.2423899250621487e-15,5.7149936552858575e-15,2,4,1,2,False,True,True
20260809,G1,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.1540601130675315,0.0009808775388393208,0.07752049530318542,0.0036435551110372785,0.0049573434367070485,0.004975471842568862,0.0005979053225324549,0.9999612197777966,0.9993633144552642,1.0,0.05074774719385692,0.0015796978287932835,2.499500413772752e-16,6.248751034431841e-15,1,2,1,2,False,True,False
20260809,G2,G2_cooling_coarse_006,G2,G2_cooling,cooling,1.4,validation,False,False,False,0.09892346882912001,0.0011126305822589787,0.050018049705689495,0.0014887727427634876,0.0049680644957072586,0.004975471842568862,0.0005335088377778074,0.999896823293042,0.9993633144552642,1.0,0.03348468123748012,0.0012799260178283005,1.870579878034413e-15,5.9858556097100966e-15,2,4,1,2,False,True,False
0,A1,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.40159121894894323,0.009574674189635403,0.20558294656928933,0.00799525944693754,0.004257578625398092,0.0042238081831199505,0.004375812945947244,0.9999972037269443,0.9956213907809971,0.0,0.11048764206807421,0.0028838101952759943,1.8674501708860276e-15,7.469800683544066e-15,1,2,1,2,False,True,False
0,A2,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.2662188985167012,0.009928685855291915,0.13807379218599658,0.012323704977285382,0.004275861149049365,0.0042238081831199505,0.004346983957925987,0.9999683747389231,0.9956213907809971,0.0,0.07591921317478184,0.0014921652653926384,5.071269317183278e-16,7.606903975774859e-15,2,4,1,2,False,True,False
0,R1,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.2731657999365556,0.047530893945053845,0.16034834694080471,0.13752105266891282,0.003642945635505727,0.0042238081831199505,0.02798208050616391,0.9676393102748332,0.9956213907809971,0.0,0.0632343402350368,0.041900690411779594,5.952337920820995e-16,9.722151937340863e-15,1,2,1,2,False,True,False
0,R2,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.23347027622696492,0.037823070622921166,0.13564667342494305,0.11215418897771574,0.0037500904019446934,0.0042238081831199505,0.020975100019509307,0.9746462907614878,0.9956213907809971,0.0,0.047176526087544725,0.04048072853016651,1.9274240640941475e-16,9.251635507651825e-15,2,4,1,2,False,True,False
20260809,H0,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.9950155371167461,0.015968693654604234,0.5054921153856752,0.9899103597820693,4.2616704917231676e-05,0.0042238081831199505,0.8840384254483643,0.11158296533263275,0.9956213907809971,0.0,0.28985179403763933,0.013950407715508418,1.7225527463454854e-15,0.5906461131048246,0,1,1,2,False,True,False
20260809,H1,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.993221864101652,0.015968693654604234,0.5045952788781282,0.9899103597820693,4.2616704917231676e-05,0.0042238081831199505,0.8819187127672917,0.11370267801370541,0.9956213907809971,0.0,0.16869118352289822,0.009507222151539955,1.7225527463454854e-15,7.155219100199203e-13,1,2,1,2,False,True,False
20260809,H2,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.9920161004964775,0.01597148039277784,0.5039937904446277,0.9897793136640217,4.317021858300743e-05,0.0042238081831199505,0.8804704817342385,0.11515090904675858,0.9956213907809971,0.0,0.10334948788889327,0.006447073782589463,3.6625438093806226e-15,6.516711877972274e-13,2,4,1,2,False,True,False
20260809,S1,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.14622088631612973,0.01126732080064739,0.07874410355838855,0.029503933782113096,0.004099189226176832,0.0042238081831199505,0.0036152593594855897,0.9920061314215115,0.9956213907809971,1.0,0.043399871982580614,0.013417567837694818,1.5869511447219031e-15,7.405772008702162e-15,1,2,1,2,False,True,False
20260809,S2,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.10306372424130411,0.007846000769583245,0.05545486250544368,0.017633584658181344,0.004149327303942986,0.0042238081831199505,0.002169586101813392,0.9934518046791837,0.9956213907809971,0.0,0.03105325357180105,0.008523204912415046,1.045183561639225e-15,6.967890410928117e-15,2,4,1,2,False,True,False
20260809,G1,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.1166812811865925,0.009353968449971599,0.06301762481828205,0.025184928871124453,0.004117431874462801,0.0042238081831199505,0.0033120509739735793,0.9923093398070235,0.9956213907809971,0.0,0.032244934128002535,0.011929530673354734,1.0532800109796203e-15,8.2506934193403e-15,1,2,1,2,False,True,False
20260809,G2,G2_cooling_coarse_014,G2,G2_cooling,cooling,1.2,validation,False,False,False,0.08531990936583031,0.006919153714917978,0.04611953154037415,0.014920566914039155,0.004160786570491643,0.0042238081831199505,0.001989033612032287,0.9936323571689648,0.9956213907809971,0.0,0.024438933103961398,0.007610288377813633,3.4743500349178575e-16,7.991005080311011e-15,2,4,1,2,False,True,False
0,A1,G2_cooling_coarse_022,G2,G2_cooling,cooling,1.0,validation,False,False,False,1.4533034326598648,0.0667568164757044,0.7600301245677846,0.6317820072128797,0.003547982187831744,0.0021742991233809333,0.3147095966033472,0.9999930747071244,0.6852834781037772,0.0,0.18779548647888553,0.003998608947253137,1.8334965314153724e-15,1.0878746086397776e-14,1,2,1,2,False,True,False
0,A2,G2_cooling_coarse_022,G2,G2_cooling,cooling,1.0,validation,False,False,False,1.1298599756591283,0.06698959128574287,0.5984247834724356,0.6425319241255777,0.003571355722751441,0.0021742991233809333,0.3146115935402436,0.9998950716440208,0.6852834781037772,0.0,0.13722460293469557,0.004790242976431273,2.428662405323688e-16,1.1050413944222658e-14,2,4,1,2,False,True,False
0,R1,G2_cooling_coarse_022,G2,G2_cooling,cooling,1.0,validation,False,False,False,0.6390700567984839,0.027426867780053776,0.33324846228926885,0.6688978100423338,0.0007199152013744607,0.0021742991233809333,0.15279036175660254,0.5324931163471747,0.6852834781037772,0.0,0.13748794287417612,0.26385836845576066,1.6566150950238313e-15,5.105386520118638e-14,1,2,1,2,False,True,False
0,R2,G2_cooling_coarse_022,G2,G2_cooling,cooling,1.0,validation,False,False,False,0.6724994357727736,0.02743763111766781,0.3499685334452207,0.7314258383439112,0.000583960564251603,0.0021742991233809333,0.21241019965251778,0.4728732784512594,0.6852834781037772,1.0,0.1791905908585462,0.3566022678803108,2.413626725012684e-15,6.869552986574105e-14,2,4,1,2,False,True,False
