absolute_frequency_log_magnitude_error,axis,candidate_frequency_imag_W_m2K,candidate_frequency_magnitude_W_m2K,candidate_frequency_phase_rad,candidate_frequency_real_W_m2K,comparator_depth_m,comparison_id,coordinate,depth_m,formal_case,frequency_cumulative_rmse,frequency_log_magnitude_error,frequency_squared_rmse_contribution,impulse_error,reference_frequency_imag_W_m2K,reference_frequency_magnitude_W_m2K,reference_frequency_phase_rad,reference_frequency_real_W_m2K,region,step_error,voting
0.001219718791965363,frequency,9329980408.849901,13195949698.981432,0.7852947379095699,9331910524.03125,5.12e-05,mesh_2D,6812920.6905796155,2.56e-05,False,0.0005652701283352949,-0.001219718791965363,2.3614506848784828e-08,,9341540342.047865,13212054866.69831,0.785313258065977,9343126769.90625,bare_vo2,,False
0.0012490190033283,frequency,10606018452.513803,14998715387.990131,0.7854288165146569,10605368257.390625,5.12e-05,mesh_2D,8799225.435691074,2.56e-05,False,0.0005867648524970652,-0.0012490190033283,2.47626741377019e-08,,10619435842.843962,15017460772.769173,0.7854440724075048,10618460832.03125,bare_vo2,,False
0.0012515607201422085,frequency,12053671778.562904,17046331390.881413,0.7854060662878302,12053481262.375,5.12e-05,mesh_2D,11364636.663857242,2.56e-05,False,0.0006075825470096308,-0.0012515607201422085,2.4863559304807677e-08,,12068805945.891253,17067679265.967093,0.7854092829769518,12068537548.78125,bare_vo2,,False
0.0012477481653832,frequency,13698339754.325222,19372477859.420662,0.7853930016106059,13698481170.875,5.12e-05,mesh_2D,14677992.67622069,2.56e-05,False,0.0006275897232300719,-0.0012477481653832,2.4712309273287963e-08,,13715473436.870144,19396664919.670696,0.7853952571865439,13715553157.21875,bare_vo2,,False
0.0012478625005982735,frequency,15567612795.072363,22016051193.64774,0.7853926199535249,15567785392.40625,5.12e-05,mesh_2D,18957356.524063755,2.56e-05,False,0.0006469819928893198,-0.0012478625005982735,2.4716838419037714e-08,,15587112250.690939,22043541346.74196,0.7853965391777562,15587162884.5625,bare_vo2,,False
0.0012486608314858927,frequency,17692008087.8439,25020425796.46683,0.7853922477273112,17692217409.25,5.12e-05,mesh_2D,24484367.468222268,2.56e-05,False,0.0006658334425989339,-0.0012486608314858927,2.474847416011176e-08,,17714192492.756264,25051687335.613895,0.7853967237401558,17714243497.5625,bare_vo2,,False
0.0012492514126414278,frequency,20106292298.30809,28434782919.158714,0.7853914230186553,20106563348.1875,5.12e-05,mesh_2D,31622776.60168379,2.56e-05,False,0.0006841827706337988,-0.0012492514126414278,2.4771890348993697e-08,,20131527341.572018,28470327309.20583,0.7853964664928647,20131595664.25,bare_vo2,,False
0.0012499343797145457,frequency,22850028505.443893,32315067977.47658,0.7853904962770708,22850378895.96875,5.12e-05,mesh_2D,40842386.52674518,2.56e-05,False,0.0007020719671248075,-0.0012499343797145457,2.4798983390355333e-08,,22878738704.46785,32355484945.941616,0.7853962354389307,22878826923.15625,bare_vo2,,False
0.0012507143467601622,frequency,25968172817.44649,36724862381.84177,0.7853894447272068,25968625637.265625,5.12e-05,mesh_2D,52749970.637026146,2.56e-05,False,0.0007195380389650037,-0.0012507143467601622,2.482994249510634e-08,,26000841595.37585,36770823430.1854,0.785395971094027,26000955599.09375,bare_vo2,,False
0.0012516003185609748,frequency,29511814638.820343,41736422350.77229,0.7853882479270576,29512399891.671875,5.12e-05,mesh_2D,68129206.90579608,2.56e-05,False,0.0007366139573583263,-0.0012516003185609748,2.486513265749101e-08,,29548994081.344055,41788692374.0476,0.7853956701488513,29549141427.6875,bare_vo2,,False
0.0012526072114873443,frequency,33539014265.16485,47431863764.78359,0.7853868857603494,33539770755.359375,5.12e-05,mesh_2D,87992254.35691065,2.56e-05,False,0.0007533294618874502,-0.0012526072114873443,2.490515597254128e-08,,33581335291.123577,47491314485.817276,0.7853953276300544,33581525749.375,bare_vo2,,False
0.001253751507110934,frequency,38115753744.24564,53904507394.59102,0.7853853350644616,38116731679.953125,5.12e-05,mesh_2D,113646366.63857242,2.56e-05,False,0.000769711607144365,-0.001253751507110934,2.4950680025126005e-08,,38163937876.14508,53972132635.74292,0.7853949377058738,38164184087.125,bare_vo2,,False
0.0012550519582816833,frequency,43317017504.61467,61260407680.904976,0.7853835693417408,43318281865.0,5.12e-05,mesh_2D,146779926.76220676,2.56e-05,False,0.0007857852283702786,-0.0012550519582816833,2.5002466952169652e-08,,43371890558.73262,61337340943.05202,0.7853944937124849,43372208882.25,bare_vo2,,False
0.0012565298731352925,frequency,49228020330.35177,69620090061.25945,0.7853815582523191,49229655234.34375,5.12e-05,mesh_2D,189573565.24063715,2.56e-05,False,0.0008015733348794202,-0.0012565298731352925,2.5061386064784037e-08,,49290528365.85073,69707624767.66132,0.7853939880216153,49290939980.53125,bare_vo2,,False
0.0012582094698814217,frequency,55945602753.648796,79120525274.1692,0.7853792670277577,55947717131.1875,5.12e-05,mesh_2D,244843674.68222192,2.56e-05,False,0.0008170974488234746,-0.0012582094698814217,2.5128429684115685e-08,,56016830706.397255,79220138122.10408,0.785393411890141,56017363037.6875,bare_vo2,,False
0.0012601182694105262,frequency,63579816664.91138,89917372950.00296,0.7853766557796189,63582551624.53125,5.12e-05,mesh_2D,316227766.0168373,2.56e-05,False,0.0008323779020807064,-0.0012601182694105262,2.5204730998447293e-08,,63661010184.16359,90030750894.20123,0.7853927552889528,63661698759.1875,bare_vo2,,False
0.0012622875507659614,frequency,72255727036.7391,102187531196.72961,0.7853736786918776,72259265443.78125,5.12e-05,mesh_2D,408423865.26745176,2.56e-05,False,0.0008474341018419301,-0.0012622875507659614,2.529158509236079e-08,,72348318159.49626,102316602690.73442,0.7853920066962344,72349209018.9375,bare_vo2,,False
0.0012647528597575786,frequency,82115459173.17818,116132033887.317,0.7853702830713156,82120038112.40625,5.12e-05,mesh_2D,527499706.37026197,2.56e-05,False,0.0008622847731006419,-0.0012647528597575786,2.5390472956586874e-08,,82221096617.74971,116279005130.8443,0.7853911528629524,82222249453.5,bare_vo2,,False
0.0012675545932232524,frequency,93320524884.24887,131979343032.30096,0.7853664082259092,93326451891.01562,5.12e-05,mesh_2D,681292069.0579622,2.56e-05,False,0.0008769481852156336,-0.0012675545932232524,2.5503089631767695e-08,,93441109929.94629,132146740124.8355,0.7853901785277765,93442602172.03125,bare_vo2,,False
0.0012707386607537785,frequency,106054465510.5693,149989090067.4982,0.7853619841389642,106062139732.0625,5.12e-05,mesh_2D,879922543.5691074,2.56e-05,False,0.0008914423685470864,-0.0012707386607537785,2.5631376887846135e-08,,106192194665.94615,150179808153.69662,0.7853890660843404,106194126810.8125,bare_vo2,,False
0.001274357236273005,frequency,120525854854.56618,170456327208.72403,0.7853569298920842,120535794671.39062,5.12e-05,mesh_2D,1136463666.3857243,2.56e-05,False,0.0009057853265538288,-0.001274357236273005,2.5777561359386845e-08,,120683270816.91014,170673687930.95953,0.7853877951855238,120685773382.3125,bare_vo2,,False
0.0012784696142738028,frequency,136971710892.56618,193716358338.25595,0.7853511517843957,136984590020.1875,5.12e-05,mesh_2D,1467799267.6220677,2.56e-05,False,0.0009199952484007356,-0.0012784696142738028,2.594419927970486e-08,,137151763685.86588,193964177196.86456,0.785386342269422,137155006301.3125,bare_vo2,,False
0.0012831431802702298,frequency,155661371734.6038,220150228326.41956,0.7853445410808443,155678066476.54688,5.12e-05,mesh_2D,1895735652.4063716,2.56e-05,False,0.0009340907268493075,-0.0012831431802702298,2.61342289059365e-08,,155867492407.82642,220432893901.95117,0.785384679993826,155871695713.125,bare_vo2,,False
0.0012884545148388327,frequency,176900898764.93158,250190960406.0516,0.7853369713053614,176922549962.01562,5.12e-05,mesh_2D,2448436746.8222194,2.56e-05,False,0.0009480909863067797,-0.0012884545148388327,2.635103233029479e-08,,177137088671.7004,250513527840.6673,0.7853827765549042,177142539916.5625,bare_vo2,,False
0.0012944906485188312,frequency,201038078346.20175,284330643378.3446,0.7853282949741662,201066172736.26562,5.12e-05,mesh_2D,3162277660.1683726,2.56e-05,False,0.0009620161260983873,-0.0012944906485188312,2.6598508557185784e-08,,201309017856.7772,284698945067.4013,0.7853805948658829,201316091388.71875,bare_vo2,,False
0.0013013504880987625,frequency,228468103026.1229,323128484229.93225,0.7853183396351942,228504580305.03125,5.12e-05,mesh_2D,4084238652.674517,2.56e-05,False,0.0009758873844238952,-0.0013013504880987625,2.6881160204363294e-08,,228779284604.27243,323549261370.4902,0.7853780915607478,228788468829.5,bare_vo2,,False
0.0013091464367178673,frequency,259640023980.79242,367219957399.0861,0.7853069030485528,259687417984.46875,5.12e-05,mesh_2D,5274997063.70262,2.56e-05,False,0.000989727429037088,-0.0013091464367178673,2.720419671065221e-08,,259997915974.2725,367701016917.7785,0.7853752157823478,260009848912.3125,bare_vo2,,False
0.0013180062352375899,frequency,295064078608.80804,417327199691.1182,0.7852937472977283,295125703924.21875,5.12e-05,mesh_2D,6812920690.579621,2.56e-05,False,0.001003560681525854,-0.0013180062352375899,2.757365771627246e-08,,295476327964.81854,417877602179.7236,0.7853719077005977,295491844246.0,bare_vo2,,False
0.0013280750544453213,frequency,335320010910.33856,474270819985.5945,0.7852785915654493,335400210156.3125,5.12e-05,mesh_2D,8799225435.691074,2.56e-05,False,0.001017413683129707,-0.0013280750544453213,2.799656111491973e-08,,335795695488.68146,474901105671.3769,0.7853680966952393,335815888634.1875,bare_vo2,,False
,time,,,,,5.12e-05,depth,1.0492287853077399e-10,2.56e-05,False,,,,-2.8187078233190545e-05,,,,,bare_vo2,2.4709396787119164e-09,False
,time,,,,,5.12e-05,depth,1.1550760804787748e-10,2.56e-05,False,,,,-2.4402582643905786e-05,,,,,bare_vo2,2.3549988432984047e-09,False
,time,,,,,5.12e-05,depth,1.2716013612825984e-10,2.56e-05,False,,,,-2.1126210977297828e-05,,,,,bare_vo2,2.2444987686717224e-09,False
,time,,,,,5.12e-05,depth,1.3998818340567886e-10,2.56e-05,False,,,,-1.8289759493061575e-05,,,,,bare_vo2,2.139184059751058e-09,False
,time,,,,,5.12e-05,depth,1.5411033748387823e-10,2.56e-05,False,,,,-1.583415078040896e-05,,,,,bare_vo2,2.0388112559629944e-09,False
,time,,,,,5.12e-05,depth,1.6965714920786226e-10,2.56e-05,False,,,,-1.370823358825704e-05,,,,,bare_vo2,1.943148429337284e-09,False
,time,,,,,5.12e-05,depth,1.8677233952816356e-10,2.56e-05,False,,,,-1.1867753200092533e-05,,,,,bare_vo2,1.851974553369359e-09,False
,time,,,,,5.12e-05,depth,2.056141281148386e-10,2.56e-05,False,,,,-1.0274389304367172e-05,,,,,bare_vo2,1.7650788919577122e-09,False
,time,,,,,5.12e-05,depth,2.2635669600342643e-10,2.56e-05,False,,,,-8.894949833089493e-06,,,,,bare_vo2,1.6822606460591378e-09,False
,time,,,,,5.12e-05,depth,2.4919179579416187e-10,2.56e-05,False,,,,-7.700713944385603e-06,,,,,bare_vo2,1.603328508447212e-09,False
,time,,,,,5.12e-05,depth,2.743305242897671e-10,2.56e-05,False,,,,-6.666823434588489e-06,,,,,bare_vo2,1.5281000841183779e-09,False
,time,,,,,5.12e-05,depth,3.0200527395878916e-10,2.56e-05,False,,,,-5.77174397742564e-06,,,,,bare_vo2,1.4564015215519375e-09,False
,time,,,,,5.12e-05,depth,3.324718812646007e-10,2.56e-05,False,,,,-4.9968346233426656e-06,,,,,bare_vo2,1.3880672072465622e-09,False
,time,,,,,5.12e-05,depth,3.660119917200738e-10,2.56e-05,False,,,,-4.325966886120924e-06,,,,,bare_vo2,1.3229392804646802e-09,False
,time,,,,,5.12e-05,depth,4.0293566353143205e-10,2.56e-05,False,,,,-3.745171725855999e-06,,,,,bare_vo2,1.2608672332611336e-09,False
,time,,,,,5.12e-05,depth,4.435842339004181e-10,2.56e-05,False,,,,-3.2423513592202895e-06,,,,,bare_vo2,1.2017076740948577e-09,False
,time,,,,,5.12e-05,depth,4.883334744820161e-10,2.56e-05,False,,,,-2.8070390101409177e-06,,,,,bare_vo2,1.1453239669899595e-09,False
,time,,,,,5.12e-05,depth,5.375970651680405e-10,2.56e-05,False,,,,-2.4301732728654357e-06,,,,,bare_vo2,1.0915858300045025e-09,False
,time,,,,,5.12e-05,depth,5.918304183096377e-10,2.56e-05,False,,,,-2.103904263986953e-06,,,,,bare_vo2,1.0403691036574414e-09,False
,time,,,,,5.12e-05,depth,6.515348887313508e-10,2.56e-05,False,,,,-1.8214384722399063e-06,,,,,bare_vo2,9.91555507080048e-10,False
,time,,,,,5.12e-05,depth,7.172624084558004e-10,2.56e-05,False,,,,-1.576897196657316e-06,,,,,bare_vo2,9.450322755153866e-10,False
,time,,,,,5.12e-05,depth,7.896205889842169e-10,2.56e-05,False,,,,-1.3651878849145723e-06,,,,,bare_vo2,9.006919090773078e-10,False
,time,,,,,5.12e-05,depth,8.692783383003712e-10,2.56e-05,False,,,,-1.181901189946384e-06,,,,,bare_vo2,8.584319987569789e-10,False
,time,,,,,5.12e-05,depth,9.569720445237278e-10,2.56e-05,False,,,,-1.0232224035897592e-06,,,,,bare_vo2,8.181549427975913e-10,False
,time,,,,,5.12e-05,depth,1.0535123833759663e-09,2.56e-05,False,,,,-8.858481068607608e-07,,,,,bare_vo2,7.797676767688078e-10,False
,time,,,,,5.12e-05,depth,1.1597918123918484e-09,2.56e-05,False,,,,-7.669168244958573e-07,,,,,bare_vo2,7.431815250059777e-10,False
,time,,,,,5.12e-05,depth,1.276792821153902e-09,2.56e-05,False,,,,-6.639526875993405e-07,,,,,bare_vo2,7.083120016248165e-10,False
,time,,,,,5.12e-05,depth,1.4055970138193724e-09,2.56e-05,False,,,,-5.748127393648785e-07,,,,,bare_vo2,6.75078549972036e-10,False
,time,,,,,5.12e-05,depth,1.5473951079019933e-09,2.56e-05,False,,,,-4.976404096197374e-07,,,,,bare_vo2,6.434043863669334e-10,False
,time,,,,,5.12e-05,depth,1.7034979417413059e-09,2.56e-05,False,,,,-4.3082865013923747e-07,,,,,bare_vo2,6.132163665628455e-10,False
,time,,,,,5.12e-05,depth,1.875348592416942e-09,2.56e-05,False,,,,-3.729870506842622e-07,,,,,bare_vo2,5.844447656527005e-10,False
,time,,,,,5.12e-05,depth,2.064535716130781e-09,2.56e-05,False,,,,-3.2291125152637386e-07,,,,,bare_vo2,5.570231038042677e-10,False
,time,,,,,5.12e-05,depth,2.2728082343807885e-09,2.56e-05,False,,,,-2.795582252006835e-07,,,,,bare_vo2,5.308880471065993e-10,False
,time,,,,,5.12e-05,depth,2.5020915016913615e-09,2.56e-05,False,,,,-2.420256280921938e-07,,,,,bare_vo2,5.059792434105332e-10,False
,time,,,,,5.12e-05,depth,2.754505104361231e-09,2.56e-05,False,,,,-2.0953222325915843e-07,,,,,bare_vo2,4.822391433334627e-10,False
,time,,,,,5.12e-05,depth,3.0323824547676364e-09,2.56e-05,False,,,,-1.814011882247182e-07,,,,,bare_vo2,4.596129036829574e-10,False
,time,,,,,5.12e-05,depth,3.338292362364307e-09,2.56e-05,False,,,,-1.5704682894480657e-07,,,,,bare_vo2,4.3804827863878615e-10,False
,time,,,,,5.12e-05,depth,3.6750627807842904e-09,2.56e-05,False,,,,-1.3596231712146328e-07,,,,,bare_vo2,4.1749545561037417e-10,False
,time,,,,,5.12e-05,depth,4.0458069505753115e-09,2.56e-05,False,,,,-1.1770856004483706e-07,,,,,bare_vo2,3.979069467240179e-10,False
,time,,,,,5.12e-05,depth,4.453952179241496e-09,2.56e-05,False,,,,-1.0190539120904846e-07,,,,,bare_vo2,3.792375161701843e-10,False
,time,,,,,5.12e-05,depth,4.9032715246458114e-09,2.56e-05,False,,,,-8.822393115939978e-08,,,,,bare_vo2,3.6144404892847343e-10,False
,time,,,,,5.12e-05,depth,5.3979186746672375e-09,2.56e-05,False,,,,-7.637935368060718e-08,,,,,bare_vo2,3.444854323276091e-10,False
,time,,,,,5.12e-05,depth,5.942466345554065e-09,2.56e-05,False,,,,-6.612493334430353e-08,,,,,bare_vo2,3.283224953291442e-10,False
,time,,,,,5.12e-05,depth,6.541948553943253e-09,2.56e-05,False,,,,-5.7247202566808066e-08,,,,,bare_vo2,3.1291791828382075e-10,False
,time,,,,,5.12e-05,depth,7.201907153325238e-09,2.56e-05,False,,,,-4.956129781478251e-08,,,,,bare_vo2,2.9823612666533786e-10,False
,time,,,,,5.12e-05,depth,7.928443065155773e-09,2.56e-05,False,,,,-4.290638601516869e-08,,,,,bare_vo2,2.842433184867856e-10,False
,time,,,,,5.12e-05,depth,8.728272678215934e-09,2.56e-05,False,,,,-3.713907483571452e-08,,,,,bare_vo2,2.7090808753704436e-10,False
,time,,,,,5.12e-05,depth,9.608789937598425e-09,2.56e-05,False,,,,-3.211257966501694e-08,,,,,bare_vo2,2.582056545231732e-10,False
,time,,,,,5.12e-05,depth,1.0578134697295563e-08,2.56e-05,False,,,,-2.7593685943252675e-08,,,,,bare_vo2,2.461415212383646e-10,False
,time,,,,,5.12e-05,depth,1.1645267968267726e-08,2.56e-05,False,,,,-2.295382891734005e-08,,,,,bare_vo2,2.3486374470544955e-10,False
,time,,,,,5.12e-05,depth,1.282005475761557e-08,2.56e-05,False,,,,-1.6167956554677417e-08,,,,,bare_vo2,2.2512323110892284e-10,False
,time,,,,,5.12e-05,depth,1.4113355264654335e-08,2.56e-05,False,,,,-1.0387197932284187e-09,,,,,bare_vo2,2.1991155674094317e-10,False
,time,,,,,5.12e-05,depth,1.5537125276943297e-08,2.56e-05,False,,,,3.934590672228597e-08,,,,,bare_vo2,2.29531546094071e-10,False
,time,,,,,5.12e-05,depth,1.7104526694371618e-08,2.56e-05,False,,,,1.4562321404673831e-07,,,,,bare_vo2,2.852898394224896e-10,False
,time,,,,,5.12e-05,depth,1.883004920302924e-08,2.56e-05,False,,,,4.0366316717139426e-07,,,,,bare_vo2,4.718182547307006e-10,False
,time,,,,,5.12e-05,depth,2.0729644223664843e-08,2.56e-05,False,,,,9.731319263956788e-07,,,,,bare_vo2,9.938579730062276e-10,False
,time,,,,,5.12e-05,depth,2.282087237300428e-08,2.56e-05,False,,,,2.1151722370768565e-06,,,,,bare_vo2,2.297036590627692e-09,False
,time,,,,,5.12e-05,depth,2.5123065801120556e-08,2.56e-05,False,,,,4.204200230670826e-06,,,,,bare_vo2,5.2584640438038495e-09,False
,time,,,,,5.12e-05,depth,2.765750690556716e-08,2.56e-05,False,,,,7.706178927902866e-06,,,,,bare_vo2,1.1446886540248675e-08,False
,time,,,,,5.12e-05,depth,3.044762507437992e-08,2.56e-05,False,,,,1.311211979285459e-05,,,,,bare_vo2,2.342318222742555e-08,False
,time,,,,,5.12e-05,depth,3.351921327671813e-08,2.56e-05,False,,,,2.0831180019105326e-05,,,,,bare_vo2,4.501747074356021e-08,False
,time,,,,,5.12e-05,depth,3.6900666503395486e-08,2.56e-05,False,,,,3.106660769052684e-05,,,,,bare_vo2,8.149323875409106e-08,False
,time,,,,,5.12e-05,depth,4.0623244261541147e-08,2.56e-05,False,,,,4.371052707437333e-05,,,,,bare_vo2,1.395067031969233e-07,False
,time,,,,,5.12e-05,depth,4.472135954999584e-08,2.56e-05,False,,,,5.829288869973751e-05,,,,,bare_vo2,2.2679886541311216e-07,False
,time,,,,,5.12e-05,depth,4.923289698684758e-08,2.56e-05,False,,,,7.400518606100884e-05,,,,,bare_vo2,3.5161349791151824e-07,False
,time,,,,,5.12e-05,depth,5.4199563030005664e-08,2.56e-05,False,,,,8.979698410624412e-05,,,,,bare_vo2,5.219003354839196e-07,False
,time,,,,,5.12e-05,depth,5.966727152839145e-08,2.56e-05,False,,,,0.00010452226838535131,,,,,bare_vo2,7.444181149640911e-07,False
,time,,,,,5.12e-05,depth,6.56865681679356e-08,2.56e-05,False,,,,0.00011710070572556922,,,,,bare_vo2,1.0238800262422853e-06,False
,time,,,,,5.12e-05,depth,7.231309773613115e-08,2.56e-05,False,,,,0.0001266588636479676,,,,,bare_vo2,1.3622779376187436e-06,False
,time,,,,,5.12e-05,depth,7.960811852472228e-08,2.56e-05,False,,,,0.00013262607622082588,,,,,bare_vo2,1.7584859396568411e-06,False
,time,,,,,5.12e-05,depth,8.763906862587261e-08,2.56e-05,False,,,,0.00013477394409348514,,,,,bare_vo2,2.208190558306145e-06,False
,time,,,,,5.12e-05,depth,9.648018935688301e-08,2.56e-05,False,,,,0.00013320223265438273,,,,,bare_vo2,2.7041390232658403e-06,False
,time,,,,,5.12e-05,depth,1.0621321157664618e-07,2.56e-05,False,,,,0.0001282837065666368,,,,,bare_vo2,3.2366504929321507e-06,False
,time,,,,,5.12e-05,depth,1.1692811123841961e-07,2.56e-05,False,,,,0.00012058498920942117,,,,,bare_vo2,3.7943054994079344e-06,False
,time,,,,,5.12e-05,depth,1.2872394116355296e-07,2.56e-05,False,,,,0.00011078042862359314,,,,,bare_vo2,4.3647182498653334e-06,False
,time,,,,,5.12e-05,depth,1.417097467254174e-07,2.56e-05,False,,,,9.957268290826206e-05,,,,,bare_vo2,4.935302836834947e-06,False
,time,,,,,5.12e-05,depth,1.5600557390848356e-07,2.56e-05,False,,,,8.762897045760167e-05,,,,,bare_vo2,5.493963321750902e-06,False
,time,,,,,5.12e-05,depth,1.717435790614535e-07,2.56e-05,False,,,,7.553702726698775e-05,,,,,bare_vo2,6.029663356341454e-06,False
,time,,,,,5.12e-05,depth,1.890692506034477e-07,2.56e-05,False,,,,6.378066164091803e-05,,,,,bare_vo2,6.532857641986325e-06,False
,time,,,,,5.12e-05,depth,2.0814275397718506e-07,2.56e-05,False,,,,5.2731843762461396e-05,,,,,bare_vo2,6.995789748686821e-06,False
,time,,,,,5.12e-05,depth,2.291404122824451e-07,2.56e-05,False,,,,4.2654662390219405e-05,,,,,bare_vo2,7.412674420695196e-06,False
,time,,,,,5.12e-05,depth,2.5225633627738074e-07,2.56e-05,False,,,,3.371618542459241e-05,,,,,bare_vo2,7.779785401828922e-06,False
,time,,,,,5.12e-05,depth,2.7770421881606315e-07,2.56e-05,False,,,,2.6000065098249933e-05,,,,,bare_vo2,8.0954631286248e-06,False
,time,,,,,5.12e-05,depth,3.057193103107593e-07,2.56e-05,False,,,,1.9520221211062498e-05,,,,,bare_vo2,8.360044947901994e-06,False
,time,,,,,5.12e-05,depth,3.365605934809086e-07,2.56e-05,False,,,,1.423355491338457e-05,,,,,bare_vo2,8.575710543389058e-06,False
,time,,,,,5.12e-05,depth,3.7051317749304463e-07,2.56e-05,False,,,,1.0051852376820868e-05,,,,,bare_vo2,8.74623311715414e-06,False
,time,,,,,5.12e-05,depth,4.0789093362405023e-07,2.56e-05,False,,,,6.853527318610893e-06,,,,,bare_vo2,8.876635254017166e-06,False
,time,,,,,5.12e-05,depth,4.4903939681287744e-07,2.56e-05,False,,,,4.495653578691561e-06,,,,,bare_vo2,8.97276528745725e-06,False
,time,,,,,5.12e-05,depth,4.943389599238301e-07,2.56e-05,False,,,,2.826146933235411e-06,,,,,bare_vo2,9.040829566940474e-06,False
,time,,,,,5.12e-05,depth,5.442083902504606e-07,2.56e-05,False,,,,1.6953454125723993e-06,,,,,bare_vo2,9.086931103488726e-06,False
,time,,,,,5.12e-05,depth,5.991087007680554e-07,2.56e-05,False,,,,9.659000610906281e-07,,,,,bare_vo2,9.116669754792044e-06,False
,time,,,,,5.12e-05,depth,6.595474119221076e-07,2.56e-05,False,,,,5.199460312495212e-07,,,,,bare_vo2,9.134850785195837e-06,False
,time,,,,,5.12e-05,depth,7.2608324335046e-07,2.56e-05,False,,,,2.6293594390580957e-07,,,,,bare_vo2,9.145328788963708e-06,False
,time,,,,,5.12e-05,depth,7.993312789112805e-07,2.56e-05,False,,,,1.2412805018058981e-07,,,,,bare_vo2,9.150987826080944e-06,False
,time,,,,,5.12e-05,depth,8.799686527644463e-07,2.56e-05,False,,,,5.432562135186926e-08,,,,,bare_vo2,9.153833590285622e-06,False
,time,,,,,5.12e-05,depth,9.687408090707531e-07,2.56e-05,False,,,,2.187443135125977e-08,,,,,bare_vo2,9.15515658772919e-06,False
,time,,,,,5.12e-05,depth,1.066468393176124e-06,2.56e-05,False,,,,8.03551981337204e-09,,,,,bare_vo2,9.155720784129568e-06,False
,time,,,,,5.12e-05,depth,1.1740548379856648e-06,2.56e-05,False,,,,2.668183628041088e-09,,,,,bare_vo2,9.155939604211413e-06,False
,time,,,,,5.12e-05,depth,1.2924947156590555e-06,2.56e-05,False,,,,7.927126439055556e-10,,,,,bare_vo2,9.156016064991971e-06,False
,time,,,,,5.12e-05,depth,1.4228829318337002e-06,2.56e-05,False,,,,2.0837300962081063e-10,,,,,bare_vo2,9.156039887842298e-06,False
,time,,,,,5.12e-05,depth,1.5664248473706953e-06,2.56e-05,False,,,,4.7866146356152904e-11,,,,,bare_vo2,9.156046431521275e-06,False
,time,,,,,5.12e-05,depth,1.7244474211931033e-06,2.56e-05,False,,,,9.479192480757322e-12,,,,,bare_vo2,9.156047996512938e-06,False
,time,,,,,5.12e-05,depth,1.8984114772253831e-06,2.56e-05,False,,,,1.594295818024003e-12,,,,,bare_vo2,9.156048317971047e-06,False
,time,,,,,5.12e-05,depth,2.0899252088344685e-06,2.56e-05,False,,,,2.2400830608274453e-13,,,,,bare_vo2,9.156048373836082e-06,False
,time,,,,,5.12e-05,depth,2.3007590456129787e-06,2.56e-05,False,,,,2.5821290317654494e-14,,,,,bare_vo2,9.156048381915938e-06,False
,time,,,,,5.12e-05,depth,2.53286201993902e-06,2.56e-05,False,,,,2.393516743156112e-15,,,,,bare_vo2,9.15604838287106e-06,False
,time,,,,,5.12e-05,depth,2.7883797846116253e-06,2.56e-05,False,,,,1.7453831747081614e-16,,,,,bare_vo2,9.156048382961525e-06,False
,time,,,,,5.12e-05,depth,3.069674448124088e-06,2.56e-05,False,,,,9.773017054338557e-18,,,,,bare_vo2,9.156048382968242e-06,False
,time,,,,,5.12e-05,depth,3.379346410940354e-06,2.56e-05,False,,,,4.0914511455884455e-19,,,,,bare_vo2,9.156048382968625e-06,False
,time,,,,,5.12e-05,depth,3.7202584046377676e-06,2.56e-05,False,,,,1.2436459001168593e-20,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,4.095561956143664e-06,2.56e-05,False,,,,2.65742703945612e-22,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,4.508726521711748e-06,2.56e-05,False,,,,3.852395499421166e-24,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,4.963571559964409e-06,2.56e-05,False,,,,3.643404021801831e-26,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,5.464301840497083e-06,2.56e-05,False,,,,2.15316849578405e-28,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,6.015546314451432e-06,2.56e-05,False,,,,7.583023893557295e-31,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,6.622400906392513e-06,2.56e-05,False,,,,1.5105039472824291e-33,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,7.29047562307526e-06,2.56e-05,False,,,,1.6067555000311314e-36,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,8.025946414592429e-06,2.56e-05,False,,,,8.56724178578311e-40,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,8.835612267329302e-06,2.56e-05,False,,,,2.1356870912381283e-43,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,9.72695805651532e-06,2.56e-05,False,,,,2.3053093560644985e-47,,,,,bare_vo2,9.156048382968642e-06,False
,time,,,,,5.12e-05,depth,1.0708223739406652e-05,2.56e-05,False,,,,9.902504071862728e-52,,,,,bare_vo2,9.156048382968642e-06,False
