load_resistance_ohm,branch,source_voltage_V,temperature_K,device_voltage_V,current_A,conductive_state,stability_classification,robust_stability_margin,reachable,reachability_status,target_grid_point,diagnostic_only,voting_eligible,load_scope
12000.0,cooling,8.0,331.3860015990744,3.5376105028354488,0.00037186579143037927,0.7510734934220189,unstable,-0.8746429448589889,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,7.5,330.6854313512059,3.8400760779508216,0.0003049936601707649,0.679147596857016,unstable,-0.4542658964223419,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,7.0,329.7903744765849,4.138900848240281,0.00023842492931330995,0.5736988254150976,unstable,-0.1809902076005385,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,6.5,328.8421008781689,4.281904370165451,0.0001848413024862123,0.4544099871234344,stable,0.07664272173736243,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,6.0,328.04561706620854,4.2129446039834,0.0001489212830013833,0.3575787176258891,stable,0.2523837764256889,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,5.5,327.4177794479768,4.009265343206684,0.00012422788806610964,0.2883164703972858,stable,0.3616008045490261,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,5.0,326.91350881181756,3.7328042087805287,0.0001055996492682893,0.23889711982487616,stable,0.2574260411925777,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,4.5,326.4990566492989,3.4148313023494397,9.043072480421337e-05,0.20287065686426198,stable,0.2180367268764531,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,4.0,326.1538770481703,3.0712683776360823,7.739430186365981e-05,0.17608374109792369,stable,0.20090856257264741,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,3.5,325.8653538746701,2.7109085397765034,6.575762168529141e-05,0.15589398033977186,stable,0.19135255445565297,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,3.0,325.6254255523001,2.3390161111171226,5.508199074023978e-05,0.14057702198189403,stable,0.18539042279778248,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,2.5,325.42874404293315,1.9589744183461029,4.508546513782477e-05,0.12897787343473632,stable,0.18144163649367942,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,2.0,325.2716652007989,1.573100011887161,3.557499900940326e-05,0.12030888018455643,stable,0.17875386429404283,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,1.5,325.1516768335079,1.1830760528688866,2.6410328927592774e-05,0.11402989857608525,stable,0.17692951193079925,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,1.0,325.06706483345624,0.79019946880752,1.7483377599373334e-05,0.10977551100660665,stable,0.17574619385448012,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,0.5,325.0167153898602,0.3955319767799879,8.705668601667675e-06,0.10731043313409394,stable,0.1750787458247178,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
12000.0,cooling,0.0,325.0,0.0,0.0,0.10650288801986507,stable,0.17486287832592295,False,post_switch_reachability_unresolved,True,False,False,nominal_12k
3000.0,heating,0.0,325.0,0.0,0.0,0.003120523811974585,stable,0.5862309291456884,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,0.5,325.0213396472307,0.47206327479212973,9.312241735956763e-06,0.0031542945095339725,stable,0.5864383727222172,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,1.0,325.08560624449996,0.9439542103630182,1.8681929878993924e-05,0.003258215015427335,stable,0.5870726874796174,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,1.5,325.1935539899508,1.4154950294407869,2.816832351973773e-05,0.003440504649635079,stable,0.5881717882751629,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,2.0,325.34647874855904,1.8864965501289446,3.7834483290351834e-05,0.0037162731699760254,stable,0.5898061029042159,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,2.5,325.54628177670224,2.356751038851105,4.774965371629835e-05,0.004110013753772401,stable,0.592092301796044,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,3.0,325.79557150168944,2.826022930403511,5.799235653216298e-05,0.004659995913902981,stable,0.5952203580488366,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,3.5,326.0978209056032,3.2940358416621027,6.865471944596585e-05,0.005425895678911163,stable,0.5995092331974061,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,4.0,326.4576135256792,3.760453021562988,7.984899281233734e-05,0.006502295028812388,stable,0.6055335278599646,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,4.5,326.8810435282215,4.22484558878894,9.17181370703535e-05,0.008043451879578667,stable,0.6144628057850551,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,5.0,327.3764101120799,4.686636355394887,0.00010445454820170433,0.010311142688352426,stable,0.6292696413237824,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,5.5,327.95553870104357,5.144989996378918,0.00011833666787369405,0.01377367891035397,stable,0.6635142043028907,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,6.0,328.63662862157776,5.598569512609763,0.00013381016246341216,0.019331569664149617,stable,0.6915918838244721,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,6.5,329.4515633526033,6.0448942463161615,0.00015170191789461304,0.02891262933151606,stable,0.6589021455688893,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,7.0,330.4706767764965,6.478107075329087,0.00017396430822363778,0.047495197374422427,stable,0.6039565471390651,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,7.5,331.9590466236019,6.874389410207058,0.00020853686326431387,0.09575119780841079,stable,0.4711885327375096,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,heating,8.0,343.3112271150268,1.8358231026754224,0.0020547256324415257,0.9706550852483568,unstable,-1.755972178968175,False,continuous_component_terminated_at_nonstable_point,True,False,False,load_design_sentinel
3000.0,heating,8.5,343.77414795509634,1.7083319328145194,0.0022638893557284934,0.9766399295954544,unstable,-1.4185500896664296,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,9.0,344.21050671714653,1.6055385908940807,0.002464820469701973,0.981180952887001,unstable,-1.0482895135966241,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,9.5,344.63390316576675,1.5206428126395957,0.002659785729120135,0.9847547703514477,unstable,-0.6500447035076188,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,10.0,345.0547083988887,1.4494802902269617,0.0028501732365910125,0.9876424490555644,unstable,-0.2279342818960322,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,10.5,345.4821403270443,1.3893605092048968,0.0030368798302650344,0.990021896372852,stable,0.21400830482633157,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,11.0,345.9255789081632,1.3385108152543255,0.0032204963949152244,0.9920113592172078,stable,0.6713645470749806,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,11.5,346.3957091790289,1.2957939285030706,0.0034014020238323102,0.9936919449285547,stable,1.1388631683433408,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,12.0,346.9058230696639,1.2605695128056105,0.0035798101623981298,0.995119996893076,stable,1.609800299308724,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,12.5,347.47355220540186,1.2326456436622257,0.0037557847854459247,0.9963340256504369,stable,2.0752442029433262,False,post_switch_reachability_unresolved,True,True,False,load_design_sentinel
3000.0,heating,13.0,348.12324653666633,1.2122941042130364,0.003929235298595655,0.9973584220199119,stable,2.5229534788906243,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,13.5,348.8888159152328,1.200296245349109,0.004099901251550297,0.998205283453075,stable,2.936154390710976,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,14.0,349.815154530065,1.1979111950591608,0.00426736293498028,0.9988761148465746,stable,3.2931779805852663,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,14.5,350.95187956772367,1.2064713596155752,0.004431176213461475,0.9993673890087006,stable,1.7627304745482537,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,15.0,352.3306172596091,1.226270763448455,0.004591243078850516,0.999685012741839,stable,1.3308090063437665,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,15.5,353.93714704687943,1.2554374184993424,0.004748187527166886,0.9998602572266113,stable,1.137468298098164,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,15.8,354.98869355221035,1.2760293339467432,0.004841323555351086,0.999917913092772,stable,1.078788691655395,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,16.0,355.7182271445555,1.2905934968385853,0.0049031355010538055,0.9999432497608205,stable,1.0537511592532995,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,16.5,357.6197759527291,1.3287661171425933,0.005057077960952469,0.9999783173751204,stable,1.0199696541671734,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,heating,17.0,359.6080936260241,1.3682261576016648,0.005210591280799445,0.999992071718885,stable,1.0071153125850598,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,17.0,359.59887879164484,1.367826915535245,0.005210724361488252,0.9999997908181522,stable,1.0001873921664914,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,16.5,357.59404917765823,1.327617634931799,0.005057460788356067,0.9999994231124407,stable,1.000528616548686,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,16.0,355.64983819359657,1.2874446001275102,0.00490418513329083,0.9999984571028904,stable,1.0014414369660152,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,15.8,354.88934674303806,1.271396548834551,0.00484286781705515,0.9999977329717362,stable,1.0021324779806875,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,15.5,353.76739920811787,1.2473661267619314,0.004750877957746024,0.9999960004831787,stable,1.0037973487600698,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,15.0,351.94943919454244,1.2075246065023997,0.004597491797832534,0.9999899652377418,stable,1.0096548669840244,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,14.5,350.2019562609584,1.168249344906704,0.004443916885031099,0.9999757050770917,stable,1.023643174285688,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,14.0,348.53719442589403,1.1302458446032442,0.004289918051798919,0.9999435923510369,stable,1.0555508510373404,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,13.5,346.9770743344915,1.094854726774541,0.004135048424408486,0.9998757919814538,stable,1.1244662173633297,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,13.0,345.5530398312277,1.0641724287555523,0.003978609190414816,0.9997447130813375,stable,1.264352731815875,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,12.5,344.2957896774082,1.0406140496828447,0.003819795316772385,0.9995178141218488,stable,1.5349271696770503,True,continuous_quasistatic_reachable,True,True,False,load_design_sentinel
3000.0,cooling,12.0,343.21770048995444,1.0259210805207246,0.0036580263064930917,0.999168282328323,stable,2.091681165997062,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,11.5,342.3054315549689,1.0205451372246714,0.0034931516209251094,0.9986810208549806,stable,3.1356389609850828,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,11.0,341.5295782400182,1.0239838418892218,0.0033253387193702597,0.9980480948864064,stable,2.8026064028525757,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,10.5,340.8580532247823,1.0354747471293206,0.003154841750956893,0.9972604107553377,stable,2.4339191001898524,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,10.0,340.2631484398716,1.0544488009709836,0.0029818503996763388,0.9963017193140751,stable,2.044596369043159,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,9.5,339.7229437418388,1.0807056853471526,0.0028064314382176157,0.9951448027767413,stable,1.6468598815280848,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,9.0,339.22034206034175,1.1144677513411847,0.002628510749552938,0.9937476262306706,stable,1.2503521783642437,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,8.5,338.741584830339,1.15642592219769,0.002447858025934103,0.9920473917554156,stable,0.8627558331000449,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,8.0,338.2748318308827,1.2078406333960041,0.002264053122201332,0.9899501204232352,stable,0.490423160798952,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,7.5,337.8088162503685,1.2707558496041105,0.00207641471679863,0.9873115062842726,stable,0.1389434899553104,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
3000.0,cooling,7.0,337.3313168580501,1.3484316925263413,0.0018838561024912197,0.9838995300966866,unstable,-0.18629452975493893,False,continuous_component_terminated_at_nonstable_point,True,False,False,load_design_sentinel
3000.0,cooling,6.5,336.82685393350323,1.446252714736617,0.0016845824284211278,0.9793144437844026,unstable,-0.47938718140218844,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,6.0,336.27203408241155,1.5738573223307342,0.0014753808925564219,0.9727925030387071,unstable,-0.7326439753252989,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,5.5,335.62291687443144,1.7512320732015108,0.0012495893089328296,0.9626092759102354,unstable,-0.9333716814198337,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,5.0,334.76247023056914,2.034389221013634,0.0009885369263287886,0.9433656857383127,unstable,-1.0509978713419703,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,4.5,327.6483454413785,4.10089775979876,0.0001330340800670803,0.3128329226268485,stable,0.5320269943261805,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,4.0,326.85036976531904,3.690109903240858,0.00010329669891971397,0.23313664333803752,stable,0.6467825292330179,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,3.5,326.3217141409839,3.248559528638071,8.38134904539764e-05,0.18874528923731315,stable,0.7033118330044639,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,3.0,325.927189561997,2.794989131493324,6.833695616889197e-05,0.16005578319461977,stable,0.6335938992721418,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,2.5,325.6231513765109,2.335077162839692,5.497427905343601e-05,0.14043805353189454,stable,0.6111313546377084,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,2.0,325.3895179782884,1.8713655314606865,4.2878156179771174e-05,0.1267644271154642,stable,0.6009690286925399,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,1.5,325.2154610748273,1.4052442718229006,3.158524272569987e-05,0.11733137028311758,stable,0.5953915818724288,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,1.0,325.0946891188693,0.9375867051668053,2.0804431611064877e-05,0.11114896720469347,stable,0.5921975449686182,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,0.5,325.0235191459612,0.46900951530925966,1.0330161563580105e-05,0.10764067243509334,stable,0.5905201075695613,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
3000.0,cooling,0.0,325.0,0.0,0.0,0.10650288801986507,stable,0.589995118031313,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,0.0,325.0,0.0,0.0,0.003120523811974585,stable,0.30947610267542836,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,0.5,325.0191392655104,0.4470884771598189,8.81858714003018e-06,0.00315079555334985,stable,0.30960017438154164,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,1.0,325.0767336432853,0.8939000087577452,1.768333187370913e-05,0.0032436672698283875,stable,0.30997683457120345,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,1.5,325.17331892743874,1.3401506635476699,2.6641556075388357e-05,0.0034055766102438767,stable,0.3106198739574436,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,2.0,325.3098088848224,1.7855419901949625,3.574300163417293e-05,0.0036482029388846815,stable,0.3115538985758413,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,2.5,325.48752870136246,2.2297522774232315,4.5041287096128065e-05,0.0039901056709162885,stable,0.3128171651363584,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,3.0,325.70826697910206,2.6724256965069575,5.459571724884043e-05,0.0044595144067980375,stable,0.31446653436397404,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,3.5,325.9743531650529,3.1131579101463838,6.447368164226942e-05,0.005098961923037493,stable,0.31658606365266995,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,4.0,326.288772634653,3.551475756680992,7.475404055316798e-05,0.005973029738046476,stable,0.31930240478584365,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,4.5,326.65534188926796,3.98680667457976,8.553222090337332e-05,0.0071815968889474835,stable,0.32281403232940825,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,5.0,327.07898741127167,4.4184294513138065,9.692842478103218e-05,0.008883280698580132,stable,0.32745137457135,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,5.5,327.5662185545896,4.845388714899266,0.00010910188085012229,0.011338786779893084,stable,0.3338147304022935,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,6.0,328.12599842230406,5.266333150715532,0.00012227780821407803,0.014995828728198268,stable,0.3431430353302234,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,6.5,328.77152443953884,5.679175949314919,0.00013680400844751344,0.020668940462224672,stable,0.35856956737468826,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,7.0,329.52440201191433,6.080278882848492,0.00015328685285858465,0.02996559696953649,stable,0.3921384885777714,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,7.5,330.4265648550663,6.462059335475171,0.0001729901107541381,0.046495563283280195,stable,0.46840653551330125,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,8.0,331.58863112026035,6.8029363059759715,0.0001995106156706714,0.0807068464697639,stable,0.37403435228268667,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,heating,8.5,333.9550238965383,6.894634277906617,0.00026756095368223065,0.22523998171795567,unstable,-0.04194858260519356,False,continuous_component_terminated_at_nonstable_point,True,False,False,load_design_sentinel
6000.0,heating,9.0,340.1795419836538,3.2801286509619896,0.0009533118915063352,0.871492416346404,unstable,-4.584593044503209,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,9.5,340.6931387985854,2.970735982225071,0.0010882106696291547,0.8978993815298792,unstable,-4.47478032336263,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,10.0,341.1047838846397,2.74290294435855,0.0012095161759402416,0.9154746856768523,unstable,-4.2022175303725,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,10.5,341.4570524821768,2.5626996572713763,0.0013228833904547707,0.9282850458695118,unstable,-3.7505664044436293,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,11.0,341.76993828724125,2.4141684626392976,0.0014309719228934505,0.938136189943615,unstable,-2.695754998273375,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,11.5,342.05469912797287,2.288368610347806,0.0015352718982753657,0.9459892834269006,unstable,-2.4809808769839874,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,12.0,342.31841838960196,2.1797336649845995,0.0016367110558359,0.9524153365723192,unstable,-2.3984328420166667,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,12.5,342.56590824692773,2.08454235325849,0.0017359096077902518,0.9577798588269468,unstable,-2.301567248248406,False,post_switch_reachability_unresolved,True,True,False,load_design_sentinel
6000.0,heating,13.0,342.80063107664716,2.00017556017302,0.0018333040733044966,0.9623298883215411,unstable,-2.192033229694743,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,13.5,343.0251945261121,1.924716633634248,0.0019292138943942919,0.9662394731585995,unstable,-2.071070126779115,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,14.0,343.2416391541245,1.8567195287927354,0.0020238800785345444,0.9696353335668191,unstable,-1.9396470776471024,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,14.5,343.4516162421197,1.7950662401143667,0.0021174889599809388,0.972612227588346,unstable,-1.7985490414995509,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,15.0,343.65650354175784,1.7388749690371086,0.002210187505160482,0.9752425991741289,unstable,-1.6484326051434603,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,15.5,343.85748412796875,1.6874386916229362,0.0023020935513961773,0.9775828766124603,unstable,-1.489863863445882,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,15.8,343.97663619611063,1.6586157255295495,0.0023568973790784086,0.9788667710959813,unstable,-1.39087654131738,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,16.0,344.0556024524535,1.6401827566535023,0.0023933028738910827,0.9796777200327567,unstable,-1.3233452458988906,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,16.5,344.2518059175221,1.5966348449868975,0.002483894192502184,0.9815629658006502,unstable,-1.1493353372261275,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,heating,17.0,344.4469771247392,1.5564032177968188,0.0025739327970338635,0.9832677163795588,unstable,-0.9682641927148017,False,post_switch_reachability_unresolved,True,False,False,load_design_sentinel
6000.0,cooling,17.0,339.2744083049778,1.1103564811929283,0.0026482739198011784,0.9939153304452784,stable,1.1554205126982904,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,cooling,16.5,339.04061149696537,1.1290236491229193,0.0025618293918128468,0.9931564283578962,stable,0.9667844318841047,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,cooling,16.0,338.81216123477975,1.1495862377654793,0.00247506896037242,0.9923242399044276,stable,0.7815302386475764,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,cooling,15.8,338.72199100153057,1.1583667318587938,0.0024402722113568676,0.9919687900256242,stable,0.708531932354452,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,cooling,15.5,338.58778961790335,1.1721590143671292,0.0023879734976054784,0.9914093281331792,stable,0.60034776682618,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,cooling,15.0,338.3663127408686,1.19688668574914,0.0023005188857084767,0.9904003559995375,stable,0.42387420847549434,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
6000.0,cooling,14.5,338.1466008786755,1.2239481155604874,0.002212675314073252,0.989283634753366,stable,0.25270768892437223,True,continuous_quasistatic_reachable,True,False,True,load_design_sentinel
