observation_mode,anchor_count,auxiliary_loss_weight,noise,gamma_true,gamma_est,relative_error,objective,G_loss,I_loss,auxiliary_loss,recoverable_le_0p1,recoverable_le_0p2,finite_result,frozen_inputs_unchanged
port_plus_m_proxy,32,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,23.21387542772106,0.08329701108389896,0.07369464394391294,0.23093729654265513,False,False,True,True
port_plus_sigma_aggregate_proxy,2,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12861168376081117,0.08237142046334764,0.07766307179632437,0.07407286999608985,False,False,True,True
port_plus_sigma_aggregate_proxy,2,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.195277266757292,0.08237142046334764,0.07766307179632437,0.07407286999608985,False,False,True,True
port_plus_sigma_aggregate_proxy,2,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.8619330967221007,0.08237142046334764,0.07766307179632437,0.07407286999608985,False,False,True,True
port_plus_sigma_aggregate_proxy,2,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,7.528491396370187,0.08237142046334764,0.07766307179632437,0.07407286999608985,False,False,True,True
port_plus_sigma_aggregate_proxy,4,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.1287990974074643,0.08237142046334764,0.07766307179632437,0.07594700646262129,False,False,True,True
port_plus_sigma_aggregate_proxy,4,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.19715140322382346,0.08237142046334764,0.07766307179632437,0.07594700646262129,False,False,True,True
port_plus_sigma_aggregate_proxy,4,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.8806744613874151,0.08237142046334764,0.07766307179632437,0.07594700646262129,False,False,True,True
port_plus_sigma_aggregate_proxy,4,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,7.715905043023331,0.08237142046334764,0.07766307179632437,0.07594700646262129,False,False,True,True
port_plus_sigma_aggregate_proxy,8,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12900678068894314,0.08237142046334764,0.07766307179632437,0.07802383927740959,False,False,True,True
port_plus_sigma_aggregate_proxy,8,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.19922823603861178,0.08237142046334764,0.07766307179632437,0.07802383927740959,False,False,True,True
port_plus_sigma_aggregate_proxy,8,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.9014427895352981,0.08237142046334764,0.07766307179632437,0.07802383927740959,False,False,True,True
port_plus_sigma_aggregate_proxy,8,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,7.923588324502162,0.08237142046334764,0.07766307179632437,0.07802383927740959,False,False,True,True
port_plus_sigma_aggregate_proxy,16,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.12905952288952854,0.08237142046334764,0.07766307179632437,0.07855126128326377,False,False,True,True
port_plus_sigma_aggregate_proxy,16,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.19975565804446593,0.08237142046334764,0.07766307179632437,0.07855126128326377,False,False,True,True
port_plus_sigma_aggregate_proxy,16,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.9067170095938399,0.08237142046334764,0.07766307179632437,0.07855126128326377,False,False,True,True
port_plus_sigma_aggregate_proxy,16,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,7.97633052508758,0.08237142046334764,0.07766307179632437,0.07855126128326377,False,False,True,True
port_plus_sigma_aggregate_proxy,32,0.1,0.0,450000000.0,1000000000.0,1.2222222222222223,0.1290759931194766,0.08237142046334764,0.07766307179632437,0.07871596358274421,False,False,True,True
port_plus_sigma_aggregate_proxy,32,1.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.1999203603439464,0.08237142046334764,0.07766307179632437,0.07871596358274421,False,False,True,True
port_plus_sigma_aggregate_proxy,32,10.0,0.0,450000000.0,1000000000.0,1.2222222222222223,0.9083640325886444,0.08237142046334764,0.07766307179632437,0.07871596358274421,False,False,True,True
port_plus_sigma_aggregate_proxy,32,100.0,0.0,450000000.0,1000000000.0,1.2222222222222223,7.992800755035623,0.08237142046334764,0.07766307179632437,0.07871596358274421,False,False,True,True
port_plus_sigma_aggregate_proxy,2,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.13652953550161528,0.08927427563619918,0.08057208231377533,0.06967778308836105,False,False,True,True
port_plus_sigma_aggregate_proxy,2,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.19182645543026194,0.08752528956237292,0.07472691839632224,0.06693626627003556,False,False,True,True
port_plus_sigma_aggregate_proxy,2,10.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.7892232048138076,0.0820849886606778,0.08421352484102557,0.06650300133329247,False,False,True,True
port_plus_sigma_aggregate_proxy,2,100.0,0.02,450000000.0,1000000000.0,1.2222222222222223,8.445774572543728,0.08009234889121582,0.08265124059738364,0.08324355162954128,False,False,True,True
port_plus_sigma_aggregate_proxy,4,0.1,0.02,450000000.0,1000000000.0,1.2222222222222223,0.13272178232688983,0.08365935084838545,0.08069761605036409,0.08712183053629982,False,False,True,True
port_plus_sigma_aggregate_proxy,4,1.0,0.02,450000000.0,1000000000.0,1.2222222222222223,0.20548625802395082,0.09103178558977848,0.08716049206092981,0.07087278600401509,False,False,True,True
