maximum_principal_angle_deg,ordinary_rank,protocol,rank_changed,replicate,switch_rank
0.22447674196948605,1,triangle_high_amplitude,False,88,1
0.3360068284219837,1,triangle_high_amplitude,False,89,1
0.44003177152776796,1,triangle_high_amplitude,False,90,1
0.35434306380198716,1,triangle_high_amplitude,False,91,1
0.36951512856731533,1,triangle_high_amplitude,False,92,1
0.6854532570746026,1,triangle_high_amplitude,False,93,1
0.232927324221052,1,triangle_high_amplitude,False,94,1
0.9846059716038064,1,triangle_high_amplitude,False,95,1
0.4067836468019612,1,triangle_high_amplitude,False,96,1
1.2090776586752918,1,triangle_high_amplitude,False,97,1
1.6682579361296583,1,triangle_high_amplitude,False,98,1
0.6426508714875702,1,triangle_high_amplitude,False,99,1
0.9104758879319746,1,triangle_high_amplitude,False,100,1
0.5311245521064194,1,triangle_high_amplitude,False,101,1
0.3743360721311339,1,triangle_high_amplitude,False,102,1
0.4348340520436188,1,triangle_high_amplitude,False,103,1
0.2686562637127036,1,triangle_high_amplitude,True,104,2
1.738335485604377,1,triangle_high_amplitude,False,105,1
0.28100438314565573,1,triangle_high_amplitude,True,106,2
0.2473136491309596,1,triangle_high_amplitude,False,107,1
0.13271826331390862,1,triangle_high_amplitude,False,108,1
1.6148157174728246,1,triangle_high_amplitude,False,109,1
1.1514262225862633,1,triangle_high_amplitude,False,110,1
0.6648906936597282,1,triangle_high_amplitude,False,111,1
0.4222446388043059,1,triangle_high_amplitude,False,112,1
0.5804104791877319,1,triangle_high_amplitude,False,113,1
1.511141912204427,1,triangle_high_amplitude,False,114,1
0.5732923078494118,1,triangle_high_amplitude,False,115,1
0.20715249612400166,1,triangle_high_amplitude,False,116,1
0.3392646685277568,1,triangle_high_amplitude,False,117,1
1.5011129763564204,1,triangle_high_amplitude,False,118,1
0.22864455689115049,1,triangle_high_amplitude,False,119,1
0.17249346174355995,1,triangle_high_amplitude,False,120,1
1.3893676515395457,1,triangle_high_amplitude,False,121,1
0.41698753009552914,1,triangle_high_amplitude,False,122,1
0.3490196990589777,1,triangle_high_amplitude,False,123,1
0.6469070086084043,1,triangle_high_amplitude,False,124,1
0.29424599411843655,1,triangle_high_amplitude,True,125,2
0.23474445002587008,1,triangle_high_amplitude,False,126,1
0.27263404563999893,1,triangle_high_amplitude,False,127,1
0.6822171682797247,1,triangle_high_amplitude,False,128,1
0.5821538432917625,1,triangle_high_amplitude,False,129,1
0.07930755302604511,1,triangle_high_amplitude,False,130,1
0.29987146613550686,1,triangle_high_amplitude,False,131,1
0.7352724577913049,1,triangle_high_amplitude,False,132,1
0.49486942121735966,1,triangle_high_amplitude,False,133,1
0.4689588238474252,1,triangle_high_amplitude,False,134,1
0.9848141800442898,1,triangle_high_amplitude,False,135,1
1.6385603785668275,1,triangle_high_amplitude,False,136,1
0.6025195917534386,1,triangle_high_amplitude,False,137,1
0.434512885425408,1,triangle_high_amplitude,False,138,1
0.6363864932297028,1,triangle_high_amplitude,False,139,1
0.2718450542253857,1,triangle_high_amplitude,False,140,1
1.439612545187467,1,triangle_high_amplitude,False,141,1
1.179716425688435,1,triangle_high_amplitude,False,142,1
0.571189959561492,1,triangle_high_amplitude,False,143,1
1.1738299645883619,1,triangle_high_amplitude,False,144,1
0.7801736442755242,1,triangle_high_amplitude,False,145,1
0.2481227540826033,1,triangle_high_amplitude,False,146,1
1.1200213508739194,1,triangle_high_amplitude,False,147,1
1.1781349718875243,1,triangle_high_amplitude,False,148,1
0.7320457850064276,1,triangle_high_amplitude,False,149,1
2.2226938029148364,1,triangle_high_amplitude,False,150,1
0.9117247655903166,1,triangle_high_amplitude,False,151,1
1.4925018184126881,1,triangle_high_amplitude,False,152,1
0.3061669446440074,1,triangle_high_amplitude,False,153,1
0.2626788576705892,1,triangle_high_amplitude,False,154,1
0.6718590746485708,1,triangle_high_amplitude,False,155,1
0.16983487684234594,1,triangle_high_amplitude,False,156,1
1.3326493497400231,1,triangle_high_amplitude,False,157,1
0.06928231943498311,1,triangle_high_amplitude,False,158,1
0.06213761328118593,1,triangle_high_amplitude,False,159,1
1.6496677288427706,1,triangle_high_amplitude,False,160,1
0.4033427807725746,1,triangle_high_amplitude,False,161,1
0.2582574837296292,1,triangle_high_amplitude,False,162,1
1.5088060803643353,1,triangle_high_amplitude,False,163,1
0.332832376681477,1,triangle_high_amplitude,False,164,1
1.798701393074585,1,triangle_high_amplitude,False,165,1
1.0710838347447598,1,triangle_high_amplitude,False,166,1
0.28963028849277833,1,triangle_high_amplitude,False,167,1
1.0473350198829192,1,triangle_high_amplitude,False,168,1
0.8851336704276109,1,triangle_high_amplitude,False,169,1
1.0548711602080554,1,triangle_high_amplitude,False,170,1
0.5613101631191979,1,triangle_high_amplitude,False,171,1
0.16976738028579538,1,triangle_high_amplitude,False,172,1
0.5062092378143722,1,triangle_high_amplitude,False,173,1
0.30996684399172525,1,triangle_high_amplitude,False,174,1
0.2809051826380181,1,triangle_high_amplitude,True,175,2
0.5370304128929725,1,triangle_high_amplitude,False,176,1
0.6565844986133001,1,triangle_high_amplitude,False,177,1
0.9795637138701399,1,triangle_high_amplitude,False,178,1
0.273489654384564,1,triangle_high_amplitude,False,179,1
0.432981904549132,1,triangle_high_amplitude,False,180,1
1.8310355667200946,1,triangle_high_amplitude,False,181,1
0.2546352176381738,1,triangle_high_amplitude,False,182,1
0.1630874509861483,1,triangle_high_amplitude,False,183,1
0.08533958311285603,1,triangle_high_amplitude,False,184,1
2.0602584837715923,1,triangle_high_amplitude,False,185,1
1.1344586159787478,1,triangle_high_amplitude,False,186,1
1.4952501181674072,1,triangle_high_amplitude,False,187,1
1.4842368483933384,1,triangle_high_amplitude,False,188,1
2.514937569506719,1,triangle_high_amplitude,False,189,1
0.47631660779270774,1,triangle_high_amplitude,False,190,1
0.15533702454193002,1,triangle_high_amplitude,False,191,1
0.07847507825523886,1,triangle_high_amplitude,False,192,1
1.1606244615593304,1,triangle_high_amplitude,False,193,1
0.17451121448478402,1,triangle_high_amplitude,False,194,1
2.063963666794907,1,triangle_high_amplitude,False,195,1
0.3415458382181277,1,triangle_high_amplitude,True,196,2
0.16458189829265182,1,triangle_high_amplitude,False,197,1
0.5829301196237272,1,triangle_high_amplitude,False,198,1
1.0978341313725806,1,triangle_high_amplitude,False,199,1
0.10336171308287678,1,multi_pulse,True,0,2
0.10277036272905249,1,multi_pulse,True,1,2
0.11003554152461908,1,multi_pulse,True,2,2
