protocol,response_protocol,T_sw_prior_width_after_calibration,calibration_error_K,effective_prior_width,noise,seed,relative_error,gamma_est,success_flag,finite_result
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2028,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2029,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.0,2030,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2026,0.15391851234255352,519263330.5541491,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2027,0.15384028392506235,519228127.766278,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2028,0.1537631822348021,519193432.0056609,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2029,0.1537580942102253,519191142.39460135,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.02,2030,0.15382969775766325,519223363.99094844,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2026,0.16292059459229266,523314267.5665317,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2027,0.1627137406037344,523221183.2716805,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2028,0.1625098659419884,523129439.67389476,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2029,0.16249641203084786,523123385.41388154,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.0,0.1,0.05,2030,0.16268574833416943,523208586.7503763,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2026,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2027,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2028,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2029,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.0,2030,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2026,0.15391851234255352,519263330.5541491,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2027,0.15384028392506235,519228127.766278,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2028,0.1537631822348021,519193432.0056609,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2029,0.1537580942102253,519191142.39460135,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.02,2030,0.15382969775766325,519223363.99094844,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2026,0.16292059459229266,523314267.5665317,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2027,0.1627137406037344,523221183.2716805,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2028,0.1625098659419884,523129439.67389476,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2029,0.16249641203084786,523123385.41388154,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.04,0.1,0.05,2030,0.16268574833416943,523208586.7503763,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2026,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2027,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2028,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2029,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.0,2030,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2026,0.15391851234255352,519263330.5541491,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2027,0.15384028392506235,519228127.766278,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2028,0.1537631822348021,519193432.0056609,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2029,0.1537580942102253,519191142.39460135,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.02,2030,0.15382969775766325,519223363.99094844,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2026,0.16292059459229266,523314267.5665317,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2027,0.1627137406037344,523221183.2716805,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2028,0.1625098659419884,523129439.67389476,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2029,0.16249641203084786,523123385.41388154,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.1,0.1,0.05,2030,0.16268574833416943,523208586.7503763,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2026,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2027,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2028,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2029,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.0,2030,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2026,0.15391851234255352,519263330.5541491,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2027,0.15384028392506235,519228127.766278,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2028,0.1537631822348021,519193432.0056609,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2029,0.1537580942102253,519191142.39460135,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.02,2030,0.15382969775766325,519223363.99094844,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2026,0.16292059459229266,523314267.5665317,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2027,0.1627137406037344,523221183.2716805,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2028,0.1625098659419884,523129439.67389476,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2029,0.16249641203084786,523123385.41388154,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.2,0.1,0.05,2030,0.16268574833416943,523208586.7503763,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2026,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2027,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2028,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2029,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.0,2030,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2026,0.30783702468510704,588526661.1082982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2027,0.3076805678501247,588456255.532556,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2028,0.3075263644696042,588386864.0113219,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2029,0.3075161884204506,588382284.7892027,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.02,2030,0.3076593955153265,588446727.9818969,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2026,0.3258411891845853,596628535.1330634,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2027,0.3254274812074688,596442366.543361,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2028,0.3250197318839768,596258879.3477895,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2029,0.3249928240616957,596246770.8277631,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.1,0.4,0.2,0.05,2030,0.32537149666833887,596417173.5007526,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2026,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2027,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2028,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2029,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.0,2030,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2026,0.07695925617127676,484631665.2770746,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2027,0.07692014196253118,484614063.883139,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2028,0.07688159111740105,484596716.00283045,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2029,0.07687904710511265,484595571.1973007,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.02,2030,0.07691484887883163,484611681.9954742,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2026,0.08146029729614633,486657133.7832658,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2027,0.0813568703018672,486610591.63584024,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2028,0.0812549329709942,486564719.8369474,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2029,0.08124820601542393,486561692.7069407,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.0,0.05,0.05,2030,0.08134287416708472,486604293.3751881,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2026,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2027,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2028,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2029,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.0,2030,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2026,0.07695925617127676,484631665.2770746,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2027,0.07692014196253118,484614063.883139,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2028,0.07688159111740105,484596716.00283045,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2029,0.07687904710511265,484595571.1973007,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.02,2030,0.07691484887883163,484611681.9954742,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2026,0.08146029729614633,486657133.7832658,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2027,0.0813568703018672,486610591.63584024,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2028,0.0812549329709942,486564719.8369474,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2029,0.08124820601542393,486561692.7069407,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.04,0.05,0.05,2030,0.08134287416708472,486604293.3751881,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2026,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2027,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2028,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2029,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.0,2030,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2026,0.07695925617127676,484631665.2770746,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2027,0.07692014196253118,484614063.883139,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2028,0.07688159111740105,484596716.00283045,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2029,0.07687904710511265,484595571.1973007,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.02,2030,0.07691484887883163,484611681.9954742,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2026,0.08146029729614633,486657133.7832658,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2027,0.0813568703018672,486610591.63584024,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2028,0.0812549329709942,486564719.8369474,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2029,0.08124820601542393,486561692.7069407,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.1,0.05,0.05,2030,0.08134287416708472,486604293.3751881,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2026,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2027,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2028,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2029,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.0,2030,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2026,0.15391851234255352,519263330.5541491,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2027,0.15384028392506235,519228127.766278,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2028,0.1537631822348021,519193432.0056609,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2029,0.1537580942102253,519191142.39460135,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.02,2030,0.15382969775766325,519223363.99094844,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2026,0.16292059459229266,523314267.5665317,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2027,0.1627137406037344,523221183.2716805,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2028,0.1625098659419884,523129439.67389476,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2029,0.16249641203084786,523123385.41388154,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.2,0.1,0.05,2030,0.16268574833416943,523208586.7503763,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2026,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2027,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2028,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2029,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.0,2030,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2026,0.30783702468510704,588526661.1082982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2027,0.3076805678501247,588456255.532556,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2028,0.3075263644696042,588386864.0113219,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2029,0.3075161884204506,588382284.7892027,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.02,2030,0.3076593955153265,588446727.9818969,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2026,0.3258411891845853,596628535.1330634,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2027,0.3254274812074688,596442366.543361,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2028,0.3250197318839768,596258879.3477895,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2029,0.3249928240616957,596246770.8277631,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.05,0.4,0.2,0.05,2030,0.32537149666833887,596417173.5007526,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2026,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2027,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2028,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2029,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.0,2030,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2026,0.03847962808563838,467315832.6385372,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2027,0.03846007098126559,467307031.94156957,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2028,0.03844079555870052,467298358.00141525,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2029,0.03843952355255632,467297785.59865034,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.02,2030,0.03845742443941581,467305840.9977371,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.05,2026,0.040730148648073165,468328566.8916329,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.05,2027,0.0406784351509336,468305295.8179201,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.05,2028,0.0406274664854971,468282359.91847366,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.05,2029,0.040624103007711965,468280846.3534704,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.0,0.02,0.05,2030,0.04067143708354236,468302146.68759406,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.0,2026,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.0,2027,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.0,2028,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.0,2029,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.0,2030,0.0369811320754717,466641509.4339622,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.02,2026,0.03847962808563838,467315832.6385372,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.02,2027,0.03846007098126559,467307031.94156957,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.02,2028,0.03844079555870052,467298358.00141525,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.02,2029,0.03843952355255632,467297785.59865034,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.02,2030,0.03845742443941581,467305840.9977371,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.05,2026,0.040730148648073165,468328566.8916329,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.05,2027,0.0406784351509336,468305295.8179201,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.05,2028,0.0406274664854971,468282359.91847366,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.05,2029,0.040624103007711965,468280846.3534704,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.04,0.02,0.05,2030,0.04067143708354236,468302146.68759406,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.0,2026,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.0,2027,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.0,2028,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.0,2029,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.0,2030,0.0739622641509434,483283018.8679245,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.02,2026,0.07695925617127676,484631665.2770746,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.02,2027,0.07692014196253118,484614063.883139,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.02,2028,0.07688159111740105,484596716.00283045,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.02,2029,0.07687904710511265,484595571.1973007,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.02,2030,0.07691484887883163,484611681.9954742,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.05,2026,0.08146029729614633,486657133.7832658,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.05,2027,0.0813568703018672,486610591.63584024,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.05,2028,0.0812549329709942,486564719.8369474,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.05,2029,0.08124820601542393,486561692.7069407,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.1,0.05,0.05,2030,0.08134287416708472,486604293.3751881,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.0,2026,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.0,2027,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.0,2028,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.0,2029,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.0,2030,0.1479245283018868,516566037.7358491,True,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.02,2026,0.15391851234255352,519263330.5541491,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.02,2027,0.15384028392506235,519228127.766278,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.02,2028,0.1537631822348021,519193432.0056609,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.02,2029,0.1537580942102253,519191142.39460135,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.02,2030,0.15382969775766325,519223363.99094844,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.05,2026,0.16292059459229266,523314267.5665317,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.05,2027,0.1627137406037344,523221183.2716805,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.05,2028,0.1625098659419884,523129439.67389476,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.05,2029,0.16249641203084786,523123385.41388154,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.2,0.1,0.05,2030,0.16268574833416943,523208586.7503763,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.4,0.2,0.0,2026,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.4,0.2,0.0,2027,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.4,0.2,0.0,2028,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.4,0.2,0.0,2029,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.4,0.2,0.0,2030,0.2958490566037736,583132075.4716982,False,True
multi_pulse_to_ltp_ltd,ltp_ltd,0.02,0.4,0.2,0.02,2026,0.30783702468510704,588526661.1082982,False,True
