observation_protocol,geometry,noise,observation_count,seed,true_lateral_coupling,estimated_lateral_coupling,true_amplitude,estimated_amplitude,relative_error,success,objective_value,finite_result
multi_contact_ports,localized_hotspot,0.05,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.002458686014956185,True
multi_contact_ports,localized_hotspot,0.05,32,2029,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.002418957768014659,True
multi_contact_ports,localized_hotspot,0.05,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0023781751251487245,True
multi_contact_ports,defect_seeded_filament,0.0,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.0,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0,True
multi_contact_ports,defect_seeded_filament,0.02,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0005237000371530437,True
multi_contact_ports,defect_seeded_filament,0.02,8,2027,0.35,0.35,1.05,1.05,0.0,True,0.0003714817712865676,True
multi_contact_ports,defect_seeded_filament,0.02,8,2028,0.35,0.35,1.05,1.05,0.0,True,0.0002845671829766483,True
multi_contact_ports,defect_seeded_filament,0.02,8,2029,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0003766187674182373,True
multi_contact_ports,defect_seeded_filament,0.02,8,2030,0.35,0.35,1.05,1.05,0.0,True,0.0003817574944239708,True
multi_contact_ports,defect_seeded_filament,0.02,16,2026,0.35,0.35,1.05,1.05,0.0,True,0.00048697789644481837,True
multi_contact_ports,defect_seeded_filament,0.02,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0004354342875791638,True
multi_contact_ports,defect_seeded_filament,0.02,16,2028,0.35,0.35,1.05,1.05,0.0,True,0.00030720443782461624,True
multi_contact_ports,defect_seeded_filament,0.02,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.00032750305948437,True
multi_contact_ports,defect_seeded_filament,0.02,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.00042406901542232505,True
multi_contact_ports,defect_seeded_filament,0.02,32,2026,0.35,0.35,1.05,1.05,0.0,True,0.00045160028091846603,True
multi_contact_ports,defect_seeded_filament,0.02,32,2027,0.35,0.35,1.05,1.05,0.0,True,0.0003939992123082097,True
multi_contact_ports,defect_seeded_filament,0.02,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0003356989178991679,True
multi_contact_ports,defect_seeded_filament,0.02,32,2029,0.35,0.35,1.05,1.05,0.0,True,0.00032187450317887654,True
multi_contact_ports,defect_seeded_filament,0.02,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.00038062745143056136,True
multi_contact_ports,defect_seeded_filament,0.05,8,2026,0.35,0.35,1.05,1.05,0.0,True,0.0023986670150136554,True
multi_contact_ports,defect_seeded_filament,0.05,8,2027,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.003450433630245095,True
multi_contact_ports,defect_seeded_filament,0.05,8,2028,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0021136516837988524,True
multi_contact_ports,defect_seeded_filament,0.05,8,2029,0.35,0.35,1.05,1.05,0.0,True,0.0016168801687889607,True
multi_contact_ports,defect_seeded_filament,0.05,8,2030,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0021857710436404467,True
multi_contact_ports,defect_seeded_filament,0.05,16,2026,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0021157454340497745,True
multi_contact_ports,defect_seeded_filament,0.05,16,2027,0.35,0.35,1.05,1.05,0.0,True,0.0034809260463271484,True
multi_contact_ports,defect_seeded_filament,0.05,16,2028,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.002270015485187588,True
multi_contact_ports,defect_seeded_filament,0.05,16,2029,0.35,0.35,1.05,1.05,0.0,True,0.002780678115303096,True
multi_contact_ports,defect_seeded_filament,0.05,16,2030,0.35,0.35,1.05,1.05,0.0,True,0.0022929278096904446,True
multi_contact_ports,defect_seeded_filament,0.05,32,2026,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.002198780718444876,True
multi_contact_ports,defect_seeded_filament,0.05,32,2027,0.35,0.55,1.05,1.05,0.37142857142857155,False,0.0031456294249182326,True
multi_contact_ports,defect_seeded_filament,0.05,32,2028,0.35,0.35,1.05,1.05,0.0,True,0.0024586860149561846,True
multi_contact_ports,defect_seeded_filament,0.05,32,2029,0.35,0.15,1.05,1.05,0.37142857142857144,False,0.0025072854581727508,True
multi_contact_ports,defect_seeded_filament,0.05,32,2030,0.35,0.35,1.05,1.05,0.0,True,0.0023781751251487258,True
